store_id,invoice_id,shipment_id,supplier_number,invoice_number,return_invoice,status,method,dsd,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_deposit,base_misc_charge,base_misc_allowance,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,base_total_recv_tax_1,base_total_recv_tax_2,base_total_recv_tax_3,base_total_recv_tax_4,final_total_recv_tax_1,final_total_recv_tax_2,final_total_recv_tax_3,final_total_recv_tax_4,final_total_net,final_total_retail,num_line_items,upload_timestamp,i_audit,final_total_ext_deposit
410082,642,642,9179773,942603252530202,0,2,5,0,0,,NULL,,3/19/2023,03-19-2023 06:11:26-05:00,03-19-2023 12:23:31-05:00,03-19-2023 18:56:24-05:00,12289,78,0,0,0,171.95,78,0,0,,,,,,,,,173.69,265.72,16,03-19-2023 10:02:40-05:00,0,0
410094,643,643,3629745,536111021992566,0,2,2,1,0,20210,NULL,,3/8/2023,03-08-2023 19:05:43-05:00,03-08-2023 20:40:41-05:00,03-08-2023 17:23:50-05:00,12288,15,0,0,0,600,27,0,0,,,,,,,,,1051.41,1130.76,2,03-08-2023 14:56:32-05:00,0,0
410091,664,664,3629745,511532106700338,0,2,2,1,0,31101,NULL,,3/13/2023,03-13-2023 00:28:34-05:00,03-13-2023 17:39:06-05:00,03-13-2023 21:50:08-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,550.8,628.2,2,03-13-2023 00:47:21-05:00,0,0
410073,665,665,3629745,242359121552139,0,2,2,1,0,93641,NULL,,3/13/2023,03-13-2023 15:06:23-05:00,03-13-2023 02:20:28-05:00,03-13-2023 01:09:47-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,729,718.2,1,03-13-2023 05:25:08-05:00,0,0
410071,666,666,3629745,584973289862329,0,2,2,1,0,19676,NULL,,3/13/2023,03-13-2023 23:31:43-05:00,03-13-2023 06:13:46-05:00,03-13-2023 15:57:40-05:00,12288,1,0,0,0,33.25,1,0,0,,,,,,,,,36.72,41.88,1,03-13-2023 22:52:22-05:00,0,0
410051,667,667,3629745,327674220177594,0,2,2,1,0,66137,NULL,,3/12/2023,03-12-2023 03:43:38-05:00,03-12-2023 13:50:23-05:00,03-12-2023 15:46:31-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,550.8,628.2,1,03-12-2023 11:14:06-05:00,0,0
410079,668,668,3629745,730711686381606,0,2,2,1,0,70805,NULL,,3/17/2023,03-17-2023 03:31:45-05:00,03-17-2023 04:10:34-05:00,03-17-2023 19:10:28-05:00,12288,12,0,0,0,500,12,0,0,,,,,,,,,440.64,502.56,1,03-17-2023 16:49:37-05:00,0,0
340012,669,669,3629745,566420226292524,0,2,2,1,0,40387,NULL,,3/17/2023,03-17-2023 14:20:13-05:00,03-17-2023 08:55:53-05:00,03-17-2023 13:04:18-05:00,12288,15,0,0,0,500,12,0,0,,,,,,,,,440.64,502.56,1,03-17-2023 18:27:02-05:00,0,0
340022,670,670,3629745,598097960986807,1,2,2,1,0,60366,NULL,,3/17/2023,03-17-2023 15:19:16-05:00,03-17-2023 21:50:36-05:00,03-17-2023 14:40:53-05:00,12288,12,0,0,0,600,12,0,0,,,,,,,,,48.6,47.88,1,03-17-2023 04:03:21-05:00,0,0
410058,671,671,3629745,997729594624296,1,2,2,1,0,46389,NULL,,3/17/2023,03-17-2023 22:11:35-05:00,03-17-2023 08:21:59-05:00,03-17-2023 00:21:19-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,45.9,52.35,1,03-17-2023 05:44:38-05:00,0,0
340003,672,672,5963353,530967074737622,0,2,6,1,0,90027,NULL,,3/18/2023,03-18-2023 17:04:52-05:00,03-18-2023 22:08:17-05:00,03-18-2023 11:05:18-05:00,12296,451,0,0,0,8332.74,449,0,0,,,,,,,,,8294.45,8824.22,158,03-18-2023 00:41:38-05:00,0,0
340042,673,673,1771394,999603625501427,0,2,5,1,0,49362,NULL,,3/18/2023,03-18-2023 00:51:22-05:00,03-18-2023 02:29:06-05:00,03-18-2023 14:54:22-05:00,12290,472,0,0,0,989.02,472,0,0,,,,,,,,,989.02,1711.48,17,03-18-2023 10:20:55-05:00,0,0
410064,675,675,3629745,479727792523868,0,2,2,1,0,38001,NULL,,3/18/2023,03-18-2023 19:38:27-05:00,03-18-2023 06:22:09-05:00,03-18-2023 16:17:57-05:00,12288,15,0,0,0,600,12,0,0,,,,,,,,,440.64,502.56,1,03-18-2023 01:01:37-05:00,0,0
340034,683,683,3629745,883242177278764,0,2,2,1,0,82268,NULL,,3/19/2023,03-19-2023 17:26:06-05:00,03-19-2023 15:04:05-05:00,03-19-2023 15:13:58-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,550.8,628.2,2,03-19-2023 18:17:04-05:00,0,0
410070,684,684,3629745,244621665206382,0,2,2,1,0,38869,NULL,,3/22/2023,03-22-2023 09:33:48-05:00,03-22-2023 04:17:56-05:00,03-22-2023 11:34:31-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,550.8,628.2,2,03-22-2023 17:29:26-05:00,0,0
340019,685,685,3629745,874071437167819,0,2,2,1,0,31184,NULL,,3/24/2023,03-24-2023 03:34:04-05:00,03-24-2023 17:53:13-05:00,03-24-2023 13:23:40-05:00,12288,15,0,0,0,600,16,0,0,,,,,,,,,730.08,742.08,2,03-24-2023 07:05:17-05:00,0,0
410084,686,686,9362174,580698126197992,0,2,2,1,1,93078,NULL,,3/22/2023,03-22-2023 08:13:19-05:00,03-22-2023 18:53:53-05:00,03-22-2023 21:17:25-05:00,12288,24,0,0,0,120,24,0,0,,,,,,,,,95.82,107.76,2,03-22-2023 18:46:01-05:00,0,0
340015,687,687,3629745,929053041125232,0,2,1,1,0,70503,NULL,606,3/31/2023,03-31-2023 05:51:22-05:00,03-31-2023 23:50:27-05:00,03-31-2023 15:26:38-05:00,16384,0,0,0,0,0,15,0,0,,,,,,,,,600,0,0,03-31-2023 09:02:21-05:00,0,0
340010,688,688,3629745,794665866314136,0,2,1,1,0,64766,NULL,101,3/31/2023,03-31-2023 02:50:38-05:00,03-31-2023 05:18:19-05:00,03-31-2023 10:41:49-05:00,16384,0,0,0,0,0,12,0,0,,,,,,,,,500,0,0,03-31-2023 12:12:16-05:00,0,0
410092,689,689,8709578,992370586667138,0,2,2,1,0,91520,NULL,,2/1/2023,02-01-2023 03:42:28-05:00,02-01-2023 20:43:47-05:00,02-01-2023 09:26:03-05:00,12288,17,0,0,0,1160.73,17,0,0,,,,,,,,,65.54,14.83,8,02-01-2023 13:03:55-05:00,0,0
410069,691,691,9977650,672436128245198,0,2,2,1,1,16216,NULL,,2/2/2023,02-02-2023 11:11:24-05:00,02-02-2023 09:58:01-05:00,02-02-2023 00:21:04-05:00,12288,1,0,0,0,10,1,0,0,,,,,,,,,76.75,101.46,1,02-02-2023 19:45:19-05:00,0,0
340043,695,695,3629745,711335214092597,0,2,2,1,0,93682,NULL,,2/13/2023,02-13-2023 19:50:19-05:00,02-13-2023 03:07:12-05:00,02-13-2023 18:52:19-05:00,12288,14,0,0,0,497.28,14,0,0,,,,,,,,,475.2,466.56,5,02-13-2023 13:32:50-05:00,0,0
340017,696,696,3629745,432878929553498,0,2,2,1,0,42958,NULL,,2/14/2023,02-14-2023 16:47:39-05:00,02-14-2023 16:35:37-05:00,02-14-2023 09:24:46-05:00,12288,14,0,0,0,475.2,14,0,0,,,,,,,,,475.2,466.56,5,02-14-2023 18:12:44-05:00,0,0
340009,697,697,3629745,347068016242255,0,2,2,1,0,40728,NULL,,2/13/2023,02-13-2023 23:02:19-05:00,02-13-2023 02:21:31-05:00,02-13-2023 03:31:14-05:00,12288,14,0,0,0,300,11,0,0,,,,,,,,,293.04,319.12,3,02-13-2023 19:16:40-05:00,0,0
340002,698,698,3629745,360836771059079,0,3,2,1,0,35759,NULL,,2/12/2023,02-12-2023 17:11:46-05:00,02-12-2023 18:48:00-05:00,02-12-2023 06:44:47-05:00,12288,1,0,0,0,1,1,0,0,,,,,,,,,36.72,41.88,1,02-12-2023 15:27:26-05:00,0,0
340040,699,699,3629745,714593489741627,0,2,2,1,0,86794,NULL,,2/12/2023,02-12-2023 04:44:41-05:00,02-12-2023 13:54:52-05:00,02-12-2023 07:34:06-05:00,12288,1,0,0,0,1,1,0,0,,,,,,,,,36.72,41.88,1,02-12-2023 04:54:30-05:00,0,0
410057,302,302,9179773,424337007866112,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 20:38:59-05:00,03-04-2023 08:10:52-05:00,03-04-2023 16:47:40-05:00,12289,53,0,0,0,493.72,53,0,0,,,,,,,,,498.71,717.32,23,03-04-2023 12:17:04-05:00,0,0
340045,303,303,9179773,867735034545530,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 19:52:42-05:00,03-04-2023 10:57:59-05:00,03-04-2023 09:18:17-05:00,12289,257,0,0,0,977.42,257,0,0,,,,,,,,,980.71,1415.7,59,03-04-2023 13:17:19-05:00,0,0
340030,446,446,9179773,474444516153310,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 15:19:10-05:00,03-04-2023 03:16:14-05:00,03-04-2023 03:04:41-05:00,12289,95,0,0,0,1092.81,95,0,0,,,,,,,,,1103.85,1566.33,30,03-04-2023 18:41:20-05:00,0,0
340020,447,447,9179773,606886434347796,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 08:28:10-05:00,03-04-2023 13:22:23-05:00,03-04-2023 17:47:26-05:00,12289,291,0,0,0,1254.2,291,0,0,,,,,,,,,1263.58,1803.35,54,03-04-2023 04:25:21-05:00,0,0
340046,714,714,9179773,402890121094947,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 23:02:51-05:00,03-04-2023 21:35:42-05:00,03-04-2023 18:27:48-05:00,12289,51,0,0,0,231.36,51,0,0,,,,,,,,,233.7,366.93,15,03-04-2023 12:12:06-05:00,0,0
340007,715,715,9179773,223628171323226,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 03:55:12-05:00,03-04-2023 22:57:46-05:00,03-04-2023 19:40:13-05:00,12289,115,0,0,0,374.41,115,0,0,,,,,,,,,377.17,573.89,27,03-04-2023 12:46:42-05:00,0,0
410081,583,583,9179773,907697987255668,0,2,5,0,0,,NULL,,3/4/2023,03-04-2023 10:58:51-05:00,03-04-2023 06:37:32-05:00,03-04-2023 00:26:04-05:00,12289,42,0,0,0,535.51,42,0,0,,,,,,,,,540.92,772,8,03-04-2023 19:02:15-05:00,0,0
340005,170,170,1771394,369594952136852,0,2,2,1,0,82028,NULL,,2/10/2023,02-10-2023 12:47:33-05:00,02-10-2023 04:15:15-05:00,02-10-2023 01:17:03-05:00,12289,100,0,0,0,100,100,0,0,,,,,,,,,1170,19900,1,02-10-2023 18:36:17-05:00,0,0
340024,256,256,9179773,905819667647894,0,2,5,0,0,,NULL,,3/10/2023,03-10-2023 06:47:42-05:00,03-10-2023 22:55:02-05:00,03-10-2023 22:40:13-05:00,12289,4,0,0,0,14.69,4,0,0,,,,,,,,,14.84,21.96,2,03-10-2023 10:28:45-05:00,0,0
410060,257,257,9179773,152248651165627,0,2,5,0,0,,NULL,,3/10/2023,03-10-2023 11:00:03-05:00,03-10-2023 07:57:28-05:00,03-10-2023 21:09:50-05:00,12289,158,0,0,0,718.12,158,0,0,,,,,,,,,725.37,9789.68,40,03-10-2023 16:07:31-05:00,0,0
340027,275,275,4977635,203159816150224,0,2,5,1,0,10732,NULL,,2/10/2023,02-10-2023 15:48:13-05:00,02-10-2023 11:02:40-05:00,02-10-2023 15:25:33-05:00,12288,1,0,0,0,119.95,12,0,0,,,,,,,,,119.95,155.88,1,02-10-2023 04:32:26-05:00,0,0
410075,276,276,4977635,768047166314434,0,2,5,1,0,65347,NULL,,2/10/2023,02-10-2023 03:23:54-05:00,02-10-2023 15:53:32-05:00,02-10-2023 01:42:06-05:00,12288,1,0,0,0,-295.9,198,0,0,,,,,,,,,3833.05,10212.6,30,02-10-2023 07:51:36-05:00,0,0
340031,277,277,3553315,923361441743123,0,2,6,1,0,56802,NULL,,3/8/2023,03-08-2023 18:18:49-05:00,03-08-2023 12:28:41-05:00,03-08-2023 11:29:53-05:00,12296,191,0,0,0,3313.35,186,0,0,,,,,,,,,2907.96,4618.55,69,03-08-2023 10:43:03-05:00,0,0
340047,278,278,9068305,419466929088021,0,2,6,1,0,56248,NULL,,3/8/2023,03-08-2023 18:57:56-05:00,03-08-2023 13:19:59-05:00,03-08-2023 04:21:09-05:00,12288,412,0,0,0,1646.62,126,0,0,,,,,,,,,719.61,4994.76,34,03-08-2023 23:45:05-05:00,0,0
340018,281,281,5963353,919589156382438,0,2,6,1,0,89858,NULL,,3/9/2023,03-09-2023 00:02:45-05:00,03-09-2023 20:20:23-05:00,03-09-2023 15:14:07-05:00,12288,3,0,0,0,-12,6,0,0,,,,,,,,,24,329.4,1,03-09-2023 11:33:36-05:00,0,0
340039,284,284,3629745,886273640965140,1,2,5,1,0,76438,NULL,,3/9/2023,03-09-2023 21:30:37-05:00,03-09-2023 00:57:01-05:00,03-09-2023 13:33:58-05:00,12288,10,0,0,0,37.06,60,0,0,,,,,,,,,212.76,1966.74,4,03-09-2023 20:03:57-05:00,0,0
340044,294,294,9977650,184622976875534,0,2,2,1,1,73295,NULL,,3/9/2023,03-09-2023 04:35:02-05:00,03-09-2023 22:59:04-05:00,03-09-2023 03:39:03-05:00,12288,1,0,0,0,10,1,0,0,,,,,,,,,47.97,599.8,1,03-09-2023 22:29:22-05:00,0,0
340013,296,296,3629745,300839990481196,1,2,2,1,0,41536,NULL,,3/10/2023,03-10-2023 00:54:56-05:00,03-10-2023 17:49:20-05:00,03-10-2023 16:12:26-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,42.6,52.35,2,03-10-2023 14:36:08-05:00,0,0
340026,297,297,3629745,195138430227615,0,2,2,1,0,19669,NULL,,3/10/2023,03-10-2023 11:52:04-05:00,03-10-2023 18:59:48-05:00,03-10-2023 16:38:59-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-10-2023 13:36:59-05:00,0,0
410090,298,298,3629745,185217826047019,0,2,2,1,0,27092,NULL,,3/10/2023,03-10-2023 02:34:42-05:00,03-10-2023 06:35:15-05:00,03-10-2023 04:40:55-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,511.2,628.2,1,03-10-2023 11:16:58-05:00,0,0
410061,299,299,3629745,595000085523478,1,2,2,1,0,95515,NULL,,3/10/2023,03-10-2023 18:08:05-05:00,03-10-2023 03:33:09-05:00,03-10-2023 02:32:35-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,42.6,52.35,2,03-10-2023 10:00:29-05:00,0,0
410086,300,300,9068305,657733502664519,0,2,2,1,0,58723,NULL,,3/10/2023,03-10-2023 22:08:21-05:00,03-10-2023 07:44:54-05:00,03-10-2023 02:25:20-05:00,12288,15,0,0,0,527,6,0,0,,,,,,,,,691.2,0,1,03-10-2023 01:21:26-05:00,0,0
410097,301,301,9068305,837346592196699,0,2,2,1,0,90345,NULL,,3/10/2023,03-10-2023 17:26:10-05:00,03-10-2023 05:05:15-05:00,03-10-2023 00:16:42-05:00,12288,15,0,0,0,527,0,0,0,,,,,,,,,0,0,0,03-10-2023 05:13:46-05:00,0,0
410054,302,302,9068305,779732498778176,0,2,2,1,0,46479,NULL,,3/10/2023,03-10-2023 17:52:36-05:00,03-10-2023 14:18:50-05:00,03-10-2023 02:39:13-05:00,12288,15,0,0,0,66,15,0,0,,,,,,,,,1728,0,1,03-10-2023 12:35:36-05:00,0,0
340041,303,303,9068305,275981103435108,0,2,2,1,0,31192,NULL,,3/10/2023,03-10-2023 19:10:06-05:00,03-10-2023 08:36:40-05:00,03-10-2023 23:49:16-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,1728,0,1,03-10-2023 14:58:00-05:00,0,0
410095,304,304,3629745,369165542514336,1,2,2,1,0,69884,NULL,,3/13/2023,03-13-2023 09:53:34-05:00,03-13-2023 12:39:47-05:00,03-13-2023 22:20:11-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,42.6,52.35,2,03-13-2023 04:17:49-05:00,0,0
340001,305,305,3629745,226219149145873,0,2,2,1,0,58617,NULL,,3/13/2023,03-13-2023 07:06:38-05:00,03-13-2023 10:24:24-05:00,03-13-2023 17:10:06-05:00,12288,20,0,0,0,600,20,0,0,,,,,,,,,792,897.6,2,03-13-2023 20:28:09-05:00,0,0
410068,306,306,5963353,489539139548208,0,2,6,1,0,13316,NULL,,3/13/2023,03-13-2023 07:20:29-05:00,03-13-2023 21:49:53-05:00,03-13-2023 00:41:53-05:00,12288,241,0,0,0,3470.88,231,0,0,,,,,,,,,3264.62,6332.14,67,03-13-2023 03:36:27-05:00,0,0
340008,307,307,5963353,290300103887074,0,2,6,1,0,28883,NULL,,3/13/2023,03-13-2023 07:47:42-05:00,03-13-2023 18:10:11-05:00,03-13-2023 01:54:23-05:00,12296,241,0,0,0,3470.88,231,0,0,,,,,,,,,3264.62,6332.14,67,03-13-2023 06:26:37-05:00,0,0
340037,308,308,9068305,506250338264433,0,2,2,1,0,82497,NULL,,3/13/2023,03-13-2023 15:50:10-05:00,03-13-2023 02:26:29-05:00,03-13-2023 06:24:39-05:00,12288,15,0,0,0,600,10,0,0,,,,,,,,,1152,0,1,03-13-2023 21:31:07-05:00,0,0
340004,309,309,5963353,963725376938800,0,2,6,1,0,62017,NULL,,3/13/2023,03-13-2023 07:30:13-05:00,03-13-2023 17:19:55-05:00,03-13-2023 11:00:06-05:00,12296,241,0,0,0,3470.88,258,0,0,,,,,,,,,4193.03,6332.14,67,03-13-2023 08:41:00-05:00,0,0
340036,310,310,5963353,700690547541871,0,2,6,1,0,74388,NULL,,3/13/2023,03-13-2023 21:36:54-05:00,03-13-2023 16:09:46-05:00,03-13-2023 12:16:08-05:00,12288,241,0,0,0,3470.88,231,0,0,,,,,,,,,3264.62,6332.14,67,03-13-2023 14:56:19-05:00,1,0
410059,311,311,9068305,661914703184310,0,2,2,1,0,11369,NULL,,3/14/2023,03-14-2023 06:35:00-05:00,03-14-2023 01:48:51-05:00,03-14-2023 17:27:55-05:00,12288,15,0,0,0,500,15,0,0,,,,,,,,,1728,0,1,03-14-2023 01:15:47-05:00,0,0
410056,312,312,3621436,435179332138692,0,2,2,1,0,48688,NULL,,3/14/2023,03-14-2023 10:06:40-05:00,03-14-2023 08:15:15-05:00,03-14-2023 12:10:47-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,2022.6,0,2,03-14-2023 08:23:21-05:00,0,0
340006,314,314,3629745,102613307171038,1,2,2,1,0,59494,NULL,,3/14/2023,03-14-2023 04:16:23-05:00,03-14-2023 20:53:03-05:00,03-14-2023 22:41:28-05:00,12288,15,0,0,0,500,15,0,0,,,,,,,,,56.4,59.85,1,03-14-2023 12:08:16-05:00,0,0
410066,315,315,3629745,558845705721110,0,2,2,1,0,45053,NULL,,3/14/2023,03-14-2023 02:01:55-05:00,03-14-2023 01:43:45-05:00,03-14-2023 22:38:47-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,676.8,718.2,1,03-14-2023 22:05:27-05:00,0,0
340038,316,316,9068305,233594574143361,0,2,2,1,0,70364,NULL,,3/14/2023,03-14-2023 17:27:10-05:00,03-14-2023 21:37:55-05:00,03-14-2023 23:39:01-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,1728,0,1,03-14-2023 17:33:51-05:00,0,0
410098,317,317,3629745,128554504605407,0,2,2,1,0,87104,NULL,,3/14/2023,03-14-2023 08:53:18-05:00,03-14-2023 15:09:02-05:00,03-14-2023 15:57:19-05:00,12288,16,0,0,0,600,16,0,0,,,,,,,,,545.28,670.08,2,03-14-2023 21:26:36-05:00,0,0
340023,318,318,9068305,146273169260767,0,2,2,1,0,93648,NULL,,3/14/2023,03-14-2023 08:03:00-05:00,03-14-2023 10:17:48-05:00,03-14-2023 13:49:56-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,1728,0,1,03-14-2023 19:50:52-05:00,0,0
410063,319,319,3629745,204619238457907,0,2,2,1,0,27453,NULL,,3/13/2023,03-13-2023 15:11:22-05:00,03-13-2023 22:20:02-05:00,03-13-2023 21:08:19-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-13-2023 13:42:32-05:00,0,0
340035,320,320,3629745,363410428298804,1,2,2,1,0,60490,NULL,,3/13/2023,03-13-2023 15:39:03-05:00,03-13-2023 20:25:30-05:00,03-13-2023 13:12:58-05:00,12288,15,0,0,0,528,15,0,0,,,,,,,,,53.64,58.35,2,03-13-2023 02:05:37-05:00,0,0
410099,321,321,9068305,857950461448672,0,2,2,1,0,46236,NULL,,3/13/2023,03-13-2023 04:18:03-05:00,03-13-2023 13:30:44-05:00,03-13-2023 07:46:41-05:00,12288,16,0,0,0,627,16,0,0,,,,,,,,,1843.2,0,1,03-13-2023 20:33:58-05:00,0,0
410080,322,322,8240938,774696689890028,0,3,2,1,1,28542,NULL,,3/12/2023,03-12-2023 06:36:33-05:00,03-12-2023 21:39:59-05:00,03-12-2023 02:14:25-05:00,12288,10,0,0,0,100,0,0,0,,,,,,,,,0,0,1,03-12-2023 23:34:21-05:00,0,0
410096,323,323,3629745,498817222940580,0,2,2,1,0,98977,NULL,,3/17/2023,03-17-2023 18:07:12-05:00,03-17-2023 21:31:28-05:00,03-17-2023 19:22:11-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,1,03-17-2023 18:30:19-05:00,0,0
410092,324,324,3629745,815285688396453,1,2,2,1,0,91520,NULL,,3/17/2023,03-17-2023 17:40:05-05:00,03-17-2023 14:05:14-05:00,03-17-2023 09:37:18-05:00,12288,21,0,0,0,210,20,0,0,,,,,,,,,70.6,77.3,2,03-17-2023 10:39:33-05:00,0,0
340049,325,325,3629745,263452651011794,0,2,2,1,0,27960,NULL,,3/20/2023,03-20-2023 18:36:18-05:00,03-20-2023 09:06:36-05:00,03-20-2023 22:24:01-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-20-2023 09:07:04-05:00,0,0
340025,326,326,3629745,118005959027840,1,2,2,1,0,49909,NULL,,3/20/2023,03-20-2023 15:21:14-05:00,03-20-2023 19:31:25-05:00,03-20-2023 07:07:34-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,42.6,52.35,2,03-20-2023 23:29:57-05:00,0,0
410053,327,327,3629745,978418169361132,0,2,2,1,0,56774,NULL,,3/20/2023,03-20-2023 18:09:19-05:00,03-20-2023 08:30:24-05:00,03-20-2023 04:41:28-05:00,12288,1,0,0,0,100,12,0,0,,,,,,,,,541.44,574.56,1,03-20-2023 10:10:19-05:00,0,0
340016,328,328,4977635,242152783180719,0,2,5,1,1,78349,NULL,,3/14/2023,03-14-2023 12:37:41-05:00,03-14-2023 04:17:53-05:00,03-14-2023 10:51:18-05:00,12288,6,0,0,0,1007.7,18,0,0,,,,,,,,,251.93,353.82,6,03-14-2023 13:19:40-05:00,0,0
410052,329,329,4977635,171186844131846,0,2,5,1,1,76037,NULL,,3/14/2023,03-14-2023 22:49:38-05:00,03-14-2023 06:24:19-05:00,03-14-2023 12:55:38-05:00,12288,1,0,0,0,87.95,3,0,0,,,,,,,,,21.99,29.97,1,03-14-2023 03:20:21-05:00,0,0
340050,330,330,4977635,458396941432082,0,2,5,1,1,78673,NULL,,3/14/2023,03-14-2023 12:42:49-05:00,03-14-2023 16:01:42-05:00,03-14-2023 16:18:24-05:00,12288,1,0,0,0,-79.95,105,0,0,,,,,,,,,2268.03,6165.21,35,03-14-2023 08:14:27-05:00,0,0
410087,331,331,3629745,807670916641212,1,2,2,1,0,76013,NULL,,3/21/2023,03-21-2023 05:32:40-05:00,03-21-2023 02:13:09-05:00,03-21-2023 10:50:57-05:00,12288,15,0,0,0,537,12,0,0,,,,,,,,,34.08,41.88,1,03-21-2023 17:39:11-05:00,0,0
410085,332,332,3629745,576055046229034,0,2,2,1,0,37390,NULL,,3/21/2023,03-21-2023 23:00:05-05:00,03-21-2023 02:56:43-05:00,03-21-2023 08:04:16-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,1,03-21-2023 15:42:42-05:00,0,0
410088,333,333,3629745,200386577231040,0,2,2,1,0,38560,NULL,,3/21/2023,03-21-2023 20:17:45-05:00,03-21-2023 07:52:59-05:00,03-21-2023 03:54:06-05:00,12288,1,0,0,0,32.37,1,0,0,,,,,,,,,34.08,41.88,1,03-21-2023 23:04:30-05:00,0,0
340028,334,334,8537770,948156159391725,0,2,1,1,0,23098,NULL,101,3/21/2023,03-21-2023 23:42:16-05:00,03-21-2023 13:35:57-05:00,03-21-2023 11:47:02-05:00,16384,0,0,0,0,0,15,0,0,,,,,,,,,600,0,0,03-21-2023 15:13:30-05:00,0,0
410055,335,335,3629745,991397643311678,0,2,2,1,0,66734,NULL,,3/22/2023,03-22-2023 15:09:56-05:00,03-22-2023 07:11:44-05:00,03-22-2023 11:48:47-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,511.2,628.2,2,03-22-2023 17:09:19-05:00,0,0
410100,336,336,8537770,278535826765975,0,2,1,1,0,92048,NULL,101,3/22/2023,03-22-2023 17:13:22-05:00,03-22-2023 15:01:09-05:00,03-22-2023 07:04:52-05:00,16384,0,0,0,0,0,15,0,0,,,,,,,,,600,0,0,03-22-2023 20:10:55-05:00,0,0
410072,338,338,3629745,147014755917258,0,2,2,1,0,72266,NULL,,3/24/2023,03-24-2023 10:22:09-05:00,03-24-2023 04:21:21-05:00,03-24-2023 22:04:13-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,522.15,628.2,2,03-24-2023 21:50:16-05:00,0,0
410067,339,339,9068305,764573371713660,0,2,6,1,0,59826,NULL,,3/24/2023,03-24-2023 08:21:47-05:00,03-24-2023 06:35:53-05:00,03-24-2023 14:50:58-05:00,12288,419,0,0,0,1733.33,111,0,0,,,,,,,,,453.29,3248.04,38,03-24-2023 04:38:04-05:00,0,0
340048,340,340,3629745,633442693193180,1,2,5,1,0,58295,NULL,,3/20/2023,03-20-2023 17:52:29-05:00,03-20-2023 19:49:45-05:00,03-20-2023 16:55:35-05:00,12288,9,0,0,0,31.52,21,0,0,,,,,,,,,72.78,187.02,7,03-20-2023 16:09:55-05:00,0,0
410062,342,342,3629745,789601489968226,1,2,2,1,0,64893,NULL,,3/24/2023,03-24-2023 07:59:39-05:00,03-24-2023 21:42:48-05:00,03-24-2023 10:46:59-05:00,12288,15,0,0,0,600,15,0,0,,,,,,,,,57,59.85,1,03-24-2023 09:26:15-05:00,0,0
340014,344,344,3629745,703496929789478,0,2,2,1,0,25846,NULL,,3/27/2023,03-27-2023 23:03:28-05:00,03-27-2023 04:47:50-05:00,03-27-2023 22:37:28-05:00,12288,15,0,0,0,527,15,0,0,,,,,,,,,542.88,628.2,2,03-27-2023 00:54:13-05:00,0,0
340033,345,345,4977635,636991456086444,1,2,5,1,1,30951,NULL,,3/14/2023,03-14-2023 07:58:37-05:00,03-14-2023 19:19:38-05:00,03-14-2023 21:46:24-05:00,12288,1,0,0,0,-79.95,0,0,0,,,,,,,,,0,0,0,03-14-2023 08:10:39-05:00,0,0
340021,346,346,4977635,900831937375666,0,2,5,1,1,62280,NULL,,3/27/2023,03-27-2023 18:05:13-05:00,03-27-2023 02:04:24-05:00,03-27-2023 04:38:25-05:00,12288,6,0,0,0,1007.7,72,0,0,,,,,,,,,1007.7,1415.28,6,03-27-2023 19:52:24-05:00,0,0
