,store_id,invoice_id,supplier_number,invoice_number,return_invoice,status,method,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestamp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,final_total_net,final_total_retail,num_line_items,i_audit
21061,340042,380,,,,,,,,,16.0,,,,,37,4.0,2.96,4.0,,0.0,2.96,54.9,117,
21062,340042,380,,,,,,,,,16.0,,,,,37,3.0,2.65,3.0,,0.0,2.65,45.9,118,
21063,340042,380,,,,,,,,,16.0,,,,,293,3.0,2.65,0.0,,0.0,2.65,0.0,119,
21064,340042,380,,,,,,,,,16.0,,,,,37,2.0,6.75,2.0,,0.0,6.42,104.9,120,
21065,340042,380,,,,,,,,,16.0,,,,,37,12.0,1.11,12.0,,0.0,1.11,19.9,121,
21066,340042,380,,,,,,,,,16.0,,,,,37,2.0,6.46,2.0,,0.0,5.95,8.99,122,
21067,340042,380,,,,,,,,,16.0,,,,,37,2.0,11.26,2.0,,0.0,10.7,12.99,123,
21068,340042,380,,,,,,,,,16.0,,,,,37,4.0,8.45,4.0,,0.0,8.02,8.99,124,
21069,340042,380,,,,,,,,,16.0,,,,,37,6.0,5.18,6.0,,0.0,5.18,4.99,125,
21070,340042,380,,,,,,,,,16.0,,,,,37,3.0,9.27,3.0,,0.0,9.27,162.9,126,
334,340042,387,1771394.0,300105382147266       ,False,2.0,5.0,False,49362     ,NULL                  ,,2023-03-23,2023-03-23 15:44:07-04:00,2023-03-23 01:10:13-04:00,2023-03-23 09:23:38-04:00,12290,12.0,47.52,12.0,0.0,0.0,51.72,68.28,1,False
12692,340042,387,,,,,,,,,1.0,,,,,37,12.0,4.31,12.0,,0.0,4.31,5.69,1,
1134,340042,462,2583056.0,4911047554304         ,False,2.0,5.0,False,49362     ,NULL                  ,,2023-04-10,2023-04-10 14:26:51-04:00,2023-04-10 20:07:42-04:00,2023-04-10 12:46:24-04:00,12288,1.0,120.0,1.0,0.0,0.0,120.0,1.0,1,False
18123,340042,462,,,,,,,,,29.0,,,,,293,1.0,120.0,1.0,,0.0,120.0,0.01,1,
634,340042,466,9068305.0,474017306838108       ,False,2.0,6.0,False,49362     ,NULL                  ,,2023-04-14,2023-04-14 19:59:42-04:00,2023-04-14 16:19:29-04:00,2023-04-14 16:13:23-04:00,12296,572.0,1842.98,572.0,0.0,0.0,1842.78,2131.48,41,False
134,340042,474,4977635.0,747205983732892       ,False,2.0,2.0,True,49362     ,NULL                  ,,2023-04-17,2023-04-17 01:00:00-04:00,2023-04-17 13:15:41-04:00,2023-04-17 06:50:44-04:00,12288,12.0,120.0,12.0,0.0,0.0,111.99,167.88,1,False
14138,340042,474,,,,,,,,,14.0,,,,,257,12.0,11.1625,12.0,,1.83,11.1625,13.99,1,
1434,340042,534,9179773.0,9711776080320         ,False,2.0,5.0,False,,NULL                  ,,2023-03-19,2023-03-19 10:07:47-04:00,2023-03-19 05:27:54-04:00,2023-03-19 21:58:52-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
18937,340042,534,,,,,,,,,57.0,,,,,36,4.0,2.55,4.0,,0.0,2.55,2.99,1,
18938,340042,534,,,,,,,,,57.0,,,,,36,4.0,3.92,4.0,,0.0,3.92,3.99,2,
18939,340042,534,,,,,,,,,57.0,,,,,36,4.0,3.1,4.0,,0.0,3.1,4.29,3,
18940,340042,534,,,,,,,,,57.0,,,,,36,11.0,2.74,11.0,,0.0,2.74,3.59,4,
18941,340042,534,,,,,,,,,57.0,,,,,36,1.0,3.26,1.0,,0.0,3.26,4.59,5,
18942,340042,534,,,,,,,,,57.0,,,,,36,2.0,2.15,2.0,,0.0,2.15,3.29,6,
18943,340042,534,,,,,,,,,57.0,,,,,36,1.0,2.35,1.0,,0.0,2.35,3.49,7,
18944,340042,534,,,,,,,,,57.0,,,,,36,1.0,1.97,1.0,,0.0,1.97,2.79,8,
18945,340042,534,,,,,,,,,57.0,,,,,36,5.0,1.72,5.0,,0.0,1.72,2.99,9,
18946,340042,534,,,,,,,,,57.0,,,,,36,4.0,1.75,4.0,,0.0,1.75,2.79,10,
18947,340042,534,,,,,,,,,57.0,,,,,36,5.0,2.55,5.0,,0.0,2.55,3.99,11,
18948,340042,534,,,,,,,,,57.0,,,,,36,8.0,1.86,8.0,,0.0,1.86,3.49,12,
18949,340042,534,,,,,,,,,57.0,,,,,36,6.0,1.74,6.0,,0.0,1.74,3.49,13,
18950,340042,534,,,,,,,,,57.0,,,,,36,2.0,2.4,2.0,,0.0,2.4,3.99,14,
18951,340042,534,,,,,,,,,57.0,,,,,36,18.0,1.62,18.0,,0.0,1.62,2.99,15,
18952,340042,534,,,,,,,,,57.0,,,,,36,2.0,2.88,2.0,,0.0,2.88,3.49,16,
934,340042,538,3629745.0,777225551932541       ,False,2.0,2.0,False,49362     ,NULL                  ,,2023-04-27,2023-04-27 07:01:03-04:00,2023-04-27 13:29:48-04:00,2023-04-27 07:18:39-04:00,12288,15.0,500.0,15.0,0.0,0.0,583.2,628.2,1,False
23188,340042,538,,,,,,,,,60.0,,,,,257,15.0,38.88,15.0,,0.0,38.88,3.49,1,
434,340042,553,9179773.0,142015021626991       ,False,2.0,5.0,False,,NULL                  ,,2023-04-24,2023-04-24 16:07:00-04:00,2023-04-24 19:22:06-04:00,2023-04-24 20:56:01-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
14742,340042,553,,,,,,,,,56.0,,,,,36,1.0,14.66,1.0,,0.0,14.66,19.99,1,
14743,340042,553,,,,,,,,,56.0,,,,,36,2.0,18.14,2.0,,0.0,18.14,19.99,2,
14744,340042,553,,,,,,,,,56.0,,,,,36,6.0,3.5,6.0,,0.0,3.5,4.99,3,
14745,340042,553,,,,,,,,,56.0,,,,,36,4.0,3.0,4.0,,0.0,3.0,4.99,4,
14746,340042,553,,,,,,,,,56.0,,,,,36,4.0,17.07,4.0,,0.0,17.07,7.99,5,
14747,340042,553,,,,,,,,,56.0,,,,,36,1.0,3.2,1.0,,0.0,3.2,4.99,6,
14748,340042,553,,,,,,,,,56.0,,,,,36,6.0,5.66,6.0,,0.0,5.66,6.99,7,
14749,340042,553,,,,,,,,,56.0,,,,,36,4.0,5.3,4.0,,0.0,5.3,6.99,8,
14750,340042,553,,,,,,,,,56.0,,,,,36,1.0,4.0,1.0,,0.0,4.0,4.99,9,
14751,340042,553,,,,,,,,,56.0,,,,,36,5.0,3.95,5.0,,0.0,3.95,4.99,10,
14752,340042,553,,,,,,,,,56.0,,,,,36,2.0,3.93,2.0,,0.0,3.93,4.99,11,
14753,340042,553,,,,,,,,,56.0,,,,,36,2.0,3.94,2.0,,0.0,3.94,6.0,12,
14754,340042,553,,,,,,,,,56.0,,,,,36,1.0,2.85,1.0,,0.0,2.85,6.0,13,
14755,340042,553,,,,,,,,,56.0,,,,,36,1.0,6.78,1.0,,0.0,6.78,6.99,14,
14756,340042,553,,,,,,,,,56.0,,,,,36,1.0,4.25,1.0,,0.0,4.25,6.0,15,
14757,340042,553,,,,,,,,,56.0,,,,,36,2.0,5.42,2.0,,0.0,5.42,7.99,16,
14758,340042,553,,,,,,,,,56.0,,,,,36,1.0,30.0,1.0,,0.0,30.0,6.99,17,
14759,340042,553,,,,,,,,,56.0,,,,,36,12.0,5.07,12.0,,0.0,5.07,7.99,18,
14760,340042,553,,,,,,,,,56.0,,,,,36,7.0,3.99,7.0,,0.0,3.99,7.99,19,
1234,340042,669,3629745.0,1514798121720         ,False,2.0,2.0,False,49362     ,NULL                  ,,2023-03-17,2023-03-17 10:54:33-04:00,2023-03-17 14:00:41-04:00,2023-03-17 05:16:40-04:00,12288,15.0,500.0,12.0,0.0,0.0,440.64,502.56,1,False
20719,340042,669,,,,,,,,,60.0,,,,,257,12.0,38.88,12.0,,2.16,38.88,3.49,1,
734,340042,673,1771394.0,999603625501427       ,False,2.0,5.0,False,49362     ,NULL                  ,,2023-03-18,2023-03-18 01:51:22-04:00,2023-03-18 03:29:06-04:00,2023-03-18 15:54:22-04:00,12290,472.0,989.02,472.0,0.0,0.0,989.02,1711.48,17,False
20880,340042,673,,,,,,,,,17.0,,,,,37,12.0,2.63,12.0,,0.0,31.56,3.99,1,
20881,340042,673,,,,,,,,,17.0,,,,,37,36.0,2.63,36.0,,0.0,31.56,3.99,2,
20882,340042,673,,,,,,,,,17.0,,,,,37,12.0,2.62,12.0,,0.0,31.44,3.99,3,
20883,340042,673,,,,,,,,,17.0,,,,,37,24.0,1.53,24.0,,0.0,18.36,2.99,4,
20884,340042,673,,,,,,,,,17.0,,,,,37,60.0,1.53,60.0,,0.0,18.36,2.99,5,
20885,340042,673,,,,,,,,,17.0,,,,,37,48.0,1.53,48.0,,0.0,18.36,2.99,6,
20886,340042,673,,,,,,,,,17.0,,,,,37,24.0,2.62,24.0,,0.0,31.44,3.99,7,
20887,340042,673,,,,,,,,,17.0,,,,,37,48.0,1.53,48.0,,0.0,18.36,2.69,8,
20888,340042,673,,,,,,,,,17.0,,,,,37,6.0,5.83,6.0,,0.0,34.98,10.49,9,
20889,340042,673,,,,,,,,,17.0,,,,,37,36.0,1.53,36.0,,0.0,18.36,2.69,10,
20890,340042,673,,,,,,,,,17.0,,,,,37,36.0,2.53,36.0,,0.0,30.36,4.49,11,
20891,340042,673,,,,,,,,,17.0,,,,,37,16.0,3.49,16.0,,0.0,27.92,6.49,12,
20892,340042,673,,,,,,,,,17.0,,,,,37,6.0,6.12,6.0,,0.0,36.72,9.99,13,
20893,340042,673,,,,,,,,,17.0,,,,,37,36.0,1.53,36.0,,0.0,18.36,2.69,14,
20894,340042,673,,,,,,,,,17.0,,,,,37,36.0,1.53,36.0,,0.0,18.36,2.69,15,
20895,340042,673,,,,,,,,,17.0,,,,,37,24.0,2.63,24.0,,0.0,31.56,3.99,16,
20896,340042,673,,,,,,,,,17.0,,,,,37,12.0,3.84,12.0,,0.0,23.04,6.49,17,
234,340042,685,3629745.0,869943961487229       ,False,2.0,2.0,False,49362     ,NULL                  ,,2023-03-24,2023-03-24 18:56:09-04:00,2023-03-24 01:44:33-04:00,2023-03-24 01:44:57-04:00,12288,15.0,600.0,16.0,0.0,0.0,730.08,742.08,2,False
16670,340042,685,,,,,,,,,60.0,,,,,257,12.0,48.6,12.0,,0.0,48.6,3.99,1,
16671,340042,685,,,,,,,,,60.0,,,,,257,4.0,38.88,4.0,,2.16,38.88,3.49,2,
1044,340043,323,3629745.0,7737577159566         ,False,2.0,2.0,False,93682     ,NULL                  ,,2023-03-17,2023-03-17 14:06:00-04:00,2023-03-17 22:06:05-04:00,2023-03-17 06:58:16-04:00,12288,15.0,527.0,15.0,0.0,0.0,511.2,628.2,1,False
9172,340043,323,,,,,,,,,60.0,,,,,257,15.0,36.24,15.0,,2.16,36.24,3.49,1,
544,340043,327,3629745.0,676309214556711       ,False,2.0,2.0,False,93682     ,NULL                  ,,2023-03-20,2023-03-20 16:02:02-04:00,2023-03-20 01:11:32-04:00,2023-03-20 22:49:58-04:00,12288,1.0,100.0,12.0,0.0,0.0,541.44,574.56,1,False
9208,340043,327,,,,,,,,,60.0,,,,,257,12.0,45.12,12.0,,0.0,45.12,3.99,1,
44,340043,331,3629745.0,219277846476617       ,True,2.0,2.0,False,93682     ,NULL                  ,,2023-03-21,2023-03-21 09:03:08-04:00,2023-03-21 05:50:08-04:00,2023-03-21 10:25:54-04:00,12288,15.0,537.0,12.0,0.0,0.0,34.08,41.88,1,False
9424,340043,331,,,,,,,,,60.0,,,,,257,12.0,36.24,12.0,,2.16,36.24,3.49,1,
1344,340043,391,7575748.0,1645903947465         ,False,2.0,2.0,False,93682     ,NULL                  ,,2023-03-30,2023-03-30 05:33:10-04:00,2023-03-30 06:23:23-04:00,2023-03-30 01:31:23-04:00,12288,16.0,701.4,16.0,0.0,0.0,695.14,3909.6,13,False
16924,340043,391,,,,,,,,,1.0,,,,,257,1.0,37.69,1.0,,1.998,37.69,84.9,1,
16925,340043,391,,,,,,,,,1.0,,,,,257,1.0,37.69,1.0,,1.998,37.69,84.9,2,
16926,340043,391,,,,,,,,,1.0,,,,,257,2.0,37.69,2.0,,1.998,37.69,7.99,3,
16927,340043,391,,,,,,,,,1.0,,,,,257,1.0,37.69,1.0,,1.998,37.69,7.99,4,
16928,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,0.0,51.25,32.9,5,
16929,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,3.489,51.25,2.99,6,
16930,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,5.202,51.25,119.9,7,
16931,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,3.6,51.25,2.99,8,
16932,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,5.202,51.25,10.99,9,
16933,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,3.6,51.25,2.99,10,
16934,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,5.17,51.25,119.9,11,
16935,340043,391,,,,,,,,,1.0,,,,,257,3.0,51.25,3.0,,5.202,51.25,9.89,12,
16936,340043,391,,,,,,,,,1.0,,,,,257,1.0,51.25,1.0,,5.202,51.25,9.89,13,
844,340043,401,9179773.0,989512557639090       ,False,2.0,5.0,False,,NULL                  ,,2023-03-19,2023-03-19 17:45:36-04:00,2023-03-19 11:30:53-04:00,2023-03-19 01:11:54-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1368.79,23,False
16941,340043,401,,,,,,,,,56.0,,,,,36,2.0,14.66,2.0,,0.0,14.66,19.99,1,
16942,340043,401,,,,,,,,,56.0,,,,,36,2.0,15.36,2.0,,0.0,15.36,19.99,2,
16943,340043,401,,,,,,,,,56.0,,,,,36,4.0,18.52,4.0,,0.0,18.52,19.99,3,
16944,340043,401,,,,,,,,,56.0,,,,,36,1.0,20.21,1.0,,0.0,20.21,7.99,4,
16945,340043,401,,,,,,,,,56.0,,,,,36,4.0,3.5,4.0,,0.0,3.5,6.0,5,
16946,340043,401,,,,,,,,,56.0,,,,,36,6.0,3.0,6.0,,0.0,3.0,6.0,6,
16947,340043,401,,,,,,,,,56.0,,,,,36,8.0,3.25,8.0,,0.0,3.25,6.0,7,
16948,340043,401,,,,,,,,,56.0,,,,,36,8.0,25.79,8.0,,0.0,25.79,6.99,8,
16949,340043,401,,,,,,,,,56.0,,,,,36,12.0,17.07,12.0,,0.0,17.07,7.99,9,
16950,340043,401,,,,,,,,,56.0,,,,,36,6.0,3.2,6.0,,0.0,3.2,6.0,10,
16951,340043,401,,,,,,,,,56.0,,,,,36,6.0,3.73,6.0,,0.0,3.73,6.0,11,
16952,340043,401,,,,,,,,,56.0,,,,,36,4.0,4.0,4.0,,0.0,4.0,6.0,12,
16953,340043,401,,,,,,,,,56.0,,,,,36,4.0,3.95,4.0,,0.0,3.95,6.0,13,
16954,340043,401,,,,,,,,,56.0,,,,,36,4.0,3.95,4.0,,0.0,3.95,6.0,14,
16955,340043,401,,,,,,,,,56.0,,,,,36,2.0,3.92,2.0,,0.0,3.92,6.0,15,
16956,340043,401,,,,,,,,,56.0,,,,,36,1.0,42.29,1.0,,0.0,42.29,6.99,16,
16957,340043,401,,,,,,,,,56.0,,,,,36,2.0,3.94,2.0,,0.0,3.94,6.0,17,
16958,340043,401,,,,,,,,,56.0,,,,,36,6.0,2.85,6.0,,0.0,2.85,6.0,18,
16959,340043,401,,,,,,,,,56.0,,,,,36,6.0,4.25,6.0,,0.0,4.25,6.0,19,
16960,340043,401,,,,,,,,,56.0,,,,,36,1.0,42.44,1.0,,0.0,42.44,10.99,20,
16961,340043,401,,,,,,,,,56.0,,,,,36,1.0,30.0,1.0,,0.0,30.0,6.99,21,
16962,340043,401,,,,,,,,,56.0,,,,,36,1.0,44.83,1.0,,0.0,44.83,6.99,22,
16963,340043,401,,,,,,,,,56.0,,,,,36,1.0,30.42,1.0,,0.0,30.42,8.99,23,
344,340043,409,3553315.0,142102836662360       ,False,2.0,6.0,False,93682     ,NULL                  ,,2023-04-03,2023-04-03 18:43:12-04:00,2023-04-03 18:22:31-04:00,2023-04-03 04:39:35-04:00,12296,751.0,13276.07,658.0,0.0,0.0,11847.89,14459.43,115,False
16461,340043,409,,,,,,,,,17.0,,,,,37,2.0,120.0,2.0,,0.0,27.0,9.49,18,
17056,340043,409,,,,,,,,,17.0,,,,,37,16.0,40.0,16.0,,0.0,20.24,3.49,1,
17057,340043,409,,,,,,,,,17.0,,,,,37,8.0,40.0,8.0,,0.0,20.24,3.49,2,
17058,340043,409,,,,,,,,,17.0,,,,,37,8.0,40.0,8.0,,0.0,20.24,3.49,3,
17059,340043,409,,,,,,,,,17.0,,,,,37,8.0,40.0,8.0,,0.0,20.24,3.49,4,
17060,340043,409,,,,,,,,,17.0,,,,,37,16.0,72.0,16.0,,0.0,15.34,8.99,5,
17061,340043,409,,,,,,,,,17.0,,,,,37,24.0,72.0,24.0,,0.0,15.34,8.99,6,
17062,340043,409,,,,,,,,,17.0,,,,,37,40.0,72.0,40.0,,0.0,15.34,8.99,7,
17063,340043,409,,,,,,,,,17.0,,,,,37,24.0,72.0,24.0,,0.0,15.34,8.99,8,
17064,340043,409,,,,,,,,,17.0,,,,,37,8.0,96.0,8.0,,0.0,20.08,5.99,9,
17065,340043,409,,,,,,,,,17.0,,,,,37,8.0,96.0,8.0,,0.0,20.08,5.99,10,
17066,340043,409,,,,,,,,,17.0,,,,,37,16.0,72.0,16.0,,0.0,15.34,8.99,11,
17067,340043,409,,,,,,,,,17.0,,,,,37,16.0,72.0,16.0,,0.0,15.34,8.99,12,
17068,340043,409,,,,,,,,,17.0,,,,,37,16.0,72.0,16.0,,0.0,13.45,13.99,13,
17069,340043,409,,,,,,,,,17.0,,,,,37,16.0,72.0,16.0,,0.0,13.45,13.99,14,
17070,340043,409,,,,,,,,,17.0,,,,,37,8.0,72.0,8.0,,0.0,13.45,13.99,15,
17071,340043,409,,,,,,,,,17.0,,,,,37,4.0,144.0,4.0,,0.0,25.0,9.99,16,
17072,340043,409,,,,,,,,,17.0,,,,,37,4.0,144.0,4.0,,0.0,25.0,9.99,17,
17073,340043,409,,,,,,,,,17.0,,,,,37,3.0,120.0,3.0,,0.0,19.52,6.49,19,
17074,340043,409,,,,,,,,,17.0,,,,,37,1.0,48.0,1.0,,0.0,17.76,3.49,20,
17075,340043,409,,,,,,,,,17.0,,,,,37,4.0,96.0,4.0,,0.0,20.08,5.99,21,
17076,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,20.08,5.99,22,
17077,340043,409,,,,,,,,,17.0,,,,,37,8.0,96.0,8.0,,0.0,20.08,5.99,23,
17078,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,20.08,5.99,24,
17079,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,19.08,4.99,25,
17080,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,19.08,4.99,26,
17081,340043,409,,,,,,,,,17.0,,,,,37,8.0,96.0,8.0,,0.0,18.27,8.99,27,
17082,340043,409,,,,,,,,,17.0,,,,,37,4.0,96.0,4.0,,0.0,18.27,8.99,28,
17083,340043,409,,,,,,,,,17.0,,,,,37,4.0,96.0,4.0,,0.0,18.27,8.99,29,
17084,340043,409,,,,,,,,,17.0,,,,,37,3.0,144.0,3.0,,0.0,25.0,9.99,30,
17085,340043,409,,,,,,,,,17.0,,,,,37,4.0,144.0,4.0,,0.0,25.0,9.99,31,
17086,340043,409,,,,,,,,,17.0,,,,,37,4.0,144.0,4.0,,0.0,25.0,9.99,32,
17087,340043,409,,,,,,,,,17.0,,,,,37,2.0,120.0,2.0,,0.0,9.0,4.0,33,
17088,340043,409,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,41.04,2.99,34,
17089,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.99,35,
17090,340043,409,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,41.04,9.49,36,
17091,340043,409,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,35.28,1.99,37,
17092,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,24.6,2.99,38,
17093,340043,409,,,,,,,,,17.0,,,,,37,1.0,72.0,1.0,,0.0,33.0,3.99,39,
17094,340043,409,,,,,,,,,17.0,,,,,37,2.0,72.0,2.0,,0.0,33.0,3.99,40,
17095,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.99,41,
17096,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.99,42,
17097,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,2.99,43,
17098,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,9.49,44,
17099,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,41.04,26.99,45,
17100,340043,409,,,,,,,,,17.0,,,,,37,3.0,120.0,3.0,,0.0,22.8,6.79,46,
17101,340043,409,,,,,,,,,17.0,,,,,37,4.0,120.0,4.0,,0.0,22.8,6.79,47,
17102,340043,409,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,22.8,6.79,48,
17103,340043,409,,,,,,,,,17.0,,,,,37,3.0,120.0,3.0,,0.0,22.8,6.79,49,
17104,340043,409,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,22.8,6.79,50,
17105,340043,409,,,,,,,,,17.0,,,,,37,2.0,72.0,2.0,,0.739,15.4992,1.69,51,
17106,340043,409,,,,,,,,,17.0,,,,,37,2.0,120.0,2.0,,0.0,14.34,6.99,52,
17107,340043,409,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,14.34,6.99,53,
17108,340043,409,,,,,,,,,17.0,,,,,37,1.0,120.0,1.0,,0.0,14.34,6.99,54,
17109,340043,409,,,,,,,,,17.0,,,,,37,2.0,120.0,2.0,,0.0,14.34,6.99,55,
17110,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,41.4,4.99,56,
17111,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,41.4,4.99,57,
17112,340043,409,,,,,,,,,17.0,,,,,37,4.0,60.0,4.0,,0.0,41.04,26.99,58,
17113,340043,409,,,,,,,,,17.0,,,,,37,4.0,96.0,4.0,,0.0,37.1993,2.19,59,
17114,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,37.1993,2.19,60,
17115,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,2.19,61,
17116,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,37.1993,2.19,62,
17117,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,37.1993,2.19,63,
17118,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,37.1993,2.19,64,
17119,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,15.52,4.99,65,
17120,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,23.08,6.99,66,
17121,340043,409,,,,,,,,,17.0,,,,,37,2.0,96.0,2.0,,0.0,14.72,4.99,67,
17122,340043,409,,,,,,,,,17.0,,,,,37,5.0,96.0,5.0,,0.0,14.72,4.99,68,
17123,340043,409,,,,,,,,,17.0,,,,,37,2.0,90.0,2.0,,0.0,18.54,6.99,69,
17124,340043,409,,,,,,,,,17.0,,,,,37,1.0,75.0,1.0,,0.0,15.9,4.0,70,
17125,340043,409,,,,,,,,,17.0,,,,,37,3.0,75.0,3.0,,0.0,15.9,4.0,71,
17126,340043,409,,,,,,,,,17.0,,,,,37,4.0,75.0,4.0,,0.0,15.9,4.0,72,
17127,340043,409,,,,,,,,,17.0,,,,,37,2.0,75.0,2.0,,0.0,15.9,4.0,73,
17128,340043,409,,,,,,,,,17.0,,,,,37,1.0,75.0,1.0,,0.0,15.9,4.0,74,
17129,340043,409,,,,,,,,,17.0,,,,,37,3.0,75.0,3.0,,0.0,15.9,4.0,75,
17130,340043,409,,,,,,,,,17.0,,,,,37,4.0,75.0,4.0,,0.0,15.9,4.0,76,
17131,340043,409,,,,,,,,,17.0,,,,,37,3.0,75.0,3.0,,0.0,15.9,4.0,77,
17132,340043,409,,,,,,,,,17.0,,,,,37,1.0,75.0,1.0,,0.0,15.9,4.0,78,
17133,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,2.19,79,
17134,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,2.19,80,
17135,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,2.19,81,
17136,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,37.1993,2.19,82,
17137,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,21.3,24.99,83,
17138,340043,409,,,,,,,,,17.0,,,,,37,2.0,40.0,2.0,,0.0,20.24,3.49,84,
17139,340043,409,,,,,,,,,17.0,,,,,37,2.0,40.0,2.0,,0.0,20.24,3.49,85,
17140,340043,409,,,,,,,,,17.0,,,,,37,2.0,40.0,2.0,,0.0,20.24,3.49,86,
17141,340043,409,,,,,,,,,17.0,,,,,37,3.0,30.0,3.0,,0.0,20.52,2.99,87,
17142,340043,409,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,20.4,2.49,88,
17143,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,20.4,2.49,89,
17144,340043,409,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,16.2,1.5,90,
17145,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,16.2,3.0,91,
17146,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,16.2,3.0,92,
17147,340043,409,,,,,,,,,17.0,,,,,37,3.0,60.0,3.0,,0.0,16.2,3.0,93,
17148,340043,409,,,,,,,,,17.0,,,,,37,4.0,40.0,4.0,,0.0,20.24,3.49,94,
17149,340043,409,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,8.99,95,
17150,340043,409,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,8.99,96,
17151,340043,409,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,8.99,97,
17152,340043,409,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,8.99,98,
17153,340043,409,,,,,,,,,17.0,,,,,37,4.0,72.0,4.0,,0.0,15.34,8.99,99,
17154,340043,409,,,,,,,,,17.0,,,,,37,1.0,30.0,1.0,,0.0,20.52,2.99,100,
17155,340043,409,,,,,,,,,17.0,,,,,37,1.0,30.0,1.0,,0.0,20.52,2.99,101,
17156,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,16.2,1.5,102,
17157,340043,409,,,,,,,,,17.0,,,,,37,4.0,60.0,4.0,,0.0,16.2,3.0,103,
17158,340043,409,,,,,,,,,17.0,,,,,37,1.0,60.0,1.0,,0.0,16.2,3.0,104,
17159,340043,409,,,,,,,,,17.0,,,,,37,2.0,60.0,2.0,,0.0,16.2,3.0,105,
17160,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,41.04,1.79,106,
17161,340043,409,,,,,,,,,17.0,,,,,37,1.0,96.0,1.0,,0.0,33.54,6.99,107,
