store_id,invoice_id,line_number,container_id,sku_number,exception,flags,base_qty,final_qty,base_um,final_um,base_pack_qty,final_pack_qty,base_cost,final_cost,base_allowance,final_allowance,billing_price,billing_price_mult,billing_major_dept,billing_dept_number,store_cost,store_allowance
340045,406,6,,796321903540,320,293.0,1.0,3.0,E,E,1.0,6.0,5.66,33.96,0.95,0.0,7.49,1.0,101.0,60.0,33.96,0.0
340045,406,7,,488068354237,320,293.0,2.0,3.0,E,E,1.0,6.0,4.56,27.36,0.75,0.0,5.49,1.0,101.0,60.0,27.36,0.0
340045,406,8,,981659416636,64,293.0,1.0,3.0,E,E,1.0,12.0,4.05,48.6,0.0,0.0,5.49,1.0,101.0,60.0,48.6,0.0
340045,406,9,,999614922085,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,10,,930799389049,320,293.0,1.0,3.0,E,E,1.0,12.0,4.27,51.24,0.45,0.0,5.99,1.0,101.0,60.0,51.24,0.0
340045,406,11,,705583707640,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,12,,183171489728,320,293.0,1.0,3.0,E,E,1.0,12.0,3.61,43.32,0.4,0.0,3.99,1.0,101.0,60.0,43.32,0.0
340045,406,13,,425749235913,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,14,,846314826654,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,15,,358715406272,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,16,,322553407691,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,17,,787477284274,320,293.0,1.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,18,,131196068619,64,293.0,1.0,3.0,E,E,1.0,6.0,4.5,27.0,0.0,0.0,6.99,1.0,101.0,60.0,27.0,0.0
340017,410,64,67.0,6598757814468,64,1317.0,10.0,1.0,C,C,4.0,4.0,44.0,16.0,28.0,0.0,4.99,1.0,101.0,12.0,16.0,0.0
340045,406,19,,869880711310,320,293.0,6.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,20,,407380644014,256,293.0,3.0,3.0,E,E,1.0,6.0,3.61,21.66,0.4,0.0,3.99,1.0,101.0,60.0,21.66,0.0
340045,406,21,,652437042519,64,293.0,1.0,3.0,E,E,1.0,6.0,4.05,24.3,0.0,0.0,5.49,1.0,101.0,60.0,24.3,0.0
340045,406,22,,475366186829,64,293.0,1.0,3.0,E,E,1.0,6.0,3.24,19.44,0.0,0.0,4.79,1.0,101.0,60.0,19.44,0.0
340045,406,23,,107997870123,320,293.0,1.0,3.0,E,E,1.0,4.0,5.88,23.52,0.55,0.0,7.99,1.0,101.0,60.0,23.52,0.0
340045,406,24,,8153787734549,65,293.0,4.0,3.0,E,E,1.0,1.0,0.49,0.49,0.05,0.05,0.0,1.0,,,0.0,0.0
340045,406,25,,220461634209,320,293.0,1.0,3.0,E,E,1.0,12.0,1.28,15.36,0.18,0.0,5.0,3.0,101.0,60.0,15.36,0.0
340045,406,26,,304648105671,320,293.0,1.0,3.0,E,E,1.0,6.0,3.6,21.6,0.54,0.0,4.79,1.0,101.0,60.0,21.6,0.0
340045,406,27,,568656643661,320,293.0,1.0,3.0,E,E,1.0,6.0,4.28,25.68,0.42,0.0,5.49,1.0,101.0,60.0,25.68,0.0
340025,408,1,3.0,7554801466211,0,37.0,48.0,48.0,E,E,1.0,1.0,3.75,3.75,0.0,0.0,4.99,1.0,101.0,60.0,3.75,0.0
340025,408,2,3.0,1306649488529,0,37.0,10.0,10.0,E,E,1.0,1.0,4.2,4.2,0.02,0.02,5.49,1.0,101.0,60.0,4.2,0.02
340025,408,3,3.0,6421860695223,0,37.0,20.0,20.0,E,E,1.0,1.0,4.2,4.2,0.02,0.02,5.49,1.0,101.0,60.0,4.2,0.02
340025,408,4,3.0,1765651698168,0,37.0,60.0,60.0,E,E,1.0,1.0,3.53,3.53,0.0,0.0,4.19,1.0,101.0,60.0,3.53,0.0
340025,408,5,3.0,4787883126407,0,37.0,28.0,28.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,6,3.0,8696605044029,0,37.0,18.0,18.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.79,1.0,101.0,60.0,4.41,0.0
340025,408,7,3.0,8252920537216,0,37.0,20.0,20.0,E,E,1.0,1.0,4.2,4.2,0.02,0.02,5.49,1.0,101.0,60.0,4.2,0.02
340025,408,8,3.0,5095097224499,0,37.0,42.0,42.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,9,3.0,8345463866915,0,37.0,15.0,15.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,10,3.0,5550205478339,0,37.0,15.0,15.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.99,1.0,101.0,60.0,4.41,0.0
340025,408,11,3.0,5089919537576,0,37.0,45.0,45.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.99,1.0,101.0,60.0,4.41,0.0
340025,408,12,3.0,2959719674933,0,37.0,14.0,14.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,13,3.0,6632886182894,0,37.0,15.0,15.0,E,E,1.0,1.0,3.53,3.53,0.0,0.0,4.19,1.0,101.0,60.0,3.53,0.0
340025,408,14,3.0,8132448270472,0,37.0,14.0,14.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,15,18.0,4269409974556,0,37.0,7.0,7.0,E,E,1.0,1.0,3.21,3.21,0.0,0.0,4.59,1.0,117.0,17.0,3.21,0.0
340025,408,16,18.0,5568161822008,0,37.0,7.0,7.0,E,E,1.0,1.0,3.21,3.21,0.0,0.0,4.59,1.0,117.0,17.0,3.21,0.0
340025,408,17,18.0,8105246732538,0,37.0,7.0,7.0,E,E,1.0,1.0,3.21,3.21,0.0,0.0,4.59,1.0,117.0,17.0,3.21,0.0
340025,408,18,18.0,3933610604049,0,37.0,7.0,7.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,19,18.0,5588414934665,0,37.0,12.0,12.0,E,E,1.0,1.0,5.14,5.14,0.0,0.0,6.79,1.0,101.0,60.0,5.14,0.0
340025,408,20,18.0,3648369006883,0,37.0,20.0,20.0,E,E,1.0,1.0,1.74,1.74,0.0,0.0,2.49,1.0,101.0,60.0,1.74,0.0
340025,408,21,18.0,6645215144032,0,37.0,7.0,7.0,E,E,1.0,1.0,5.14,5.14,0.0,0.0,6.79,1.0,101.0,60.0,5.14,0.0
340025,408,22,18.0,965461456673,0,37.0,16.0,16.0,E,E,1.0,1.0,0.68,0.68,0.0,0.0,1.09,1.0,101.0,60.0,0.68,0.0
340025,408,23,18.0,2001746143377,0,37.0,6.0,6.0,E,E,1.0,1.0,3.7,3.7,0.0,0.0,5.29,1.0,117.0,17.0,3.7,0.0
340025,408,24,18.0,1777437242407,0,37.0,26.0,26.0,E,E,1.0,1.0,1.74,1.74,0.0,0.0,2.49,1.0,101.0,60.0,1.74,0.0
340025,408,25,18.0,1260530799371,0,37.0,8.0,8.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,26,18.0,4545031369894,0,37.0,20.0,20.0,E,E,1.0,1.0,5.14,5.14,0.0,0.0,6.79,1.0,101.0,60.0,5.14,0.0
340025,408,27,18.0,5512293934184,0,37.0,7.0,7.0,E,E,1.0,1.0,5.14,5.14,0.0,0.0,6.79,1.0,101.0,60.0,5.14,0.0
340025,408,28,18.0,5385933706646,0,37.0,7.0,7.0,E,E,1.0,1.0,5.14,5.14,0.0,0.0,6.79,1.0,101.0,60.0,5.14,0.0
340025,408,29,18.0,5021295001200,0,37.0,7.0,7.0,E,E,1.0,1.0,3.08,3.08,0.0,0.0,4.19,1.0,101.0,60.0,3.08,0.0
340025,408,30,18.0,1661553439828,0,37.0,24.0,24.0,E,E,1.0,1.0,5.14,5.14,0.0,0.0,6.79,1.0,101.0,60.0,5.14,0.0
340025,408,31,18.0,5616457626877,0,37.0,30.0,30.0,E,E,1.0,1.0,3.53,3.53,0.0,0.0,4.19,1.0,101.0,60.0,3.53,0.0
340025,408,32,18.0,3060314773258,0,37.0,30.0,30.0,E,E,1.0,1.0,3.53,3.53,0.0,0.0,4.19,1.0,101.0,60.0,3.53,0.0
340025,408,33,18.0,2831124246759,0,37.0,12.0,12.0,E,E,1.0,1.0,4.2,4.2,0.02,0.02,5.49,1.0,101.0,60.0,4.2,0.02
340025,408,34,18.0,2582197301146,0,37.0,14.0,14.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,35,18.0,415106955139,0,37.0,16.0,16.0,E,E,1.0,1.0,0.68,0.68,0.0,0.0,1.09,1.0,101.0,60.0,0.68,0.0
340025,408,36,18.0,8872595762169,0,37.0,14.0,14.0,E,E,1.0,1.0,3.08,3.08,0.0,0.0,4.19,1.0,101.0,60.0,3.08,0.0
340025,408,37,18.0,4972073563961,0,37.0,8.0,8.0,E,E,1.0,1.0,2.82,2.82,0.0,0.0,3.99,1.0,101.0,60.0,2.82,0.0
340025,408,38,18.0,4401212510352,0,37.0,8.0,8.0,E,E,1.0,1.0,3.3,3.3,0.0,0.0,4.49,1.0,101.0,60.0,3.3,0.0
340025,408,39,18.0,2094526121859,0,37.0,17.0,17.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.99,1.0,101.0,60.0,4.41,0.0
340025,408,40,18.0,6100574907006,256,37.0,20.0,20.0,E,E,1.0,1.0,1.74,1.18,0.0,0.0,1.49,1.0,101.0,60.0,1.18,0.0
340025,408,41,18.0,7753298924290,0,37.0,8.0,8.0,E,E,1.0,1.0,3.08,3.08,0.0,0.0,4.19,1.0,101.0,60.0,3.08,0.0
340025,408,42,46.0,6511785237562,0,37.0,10.0,10.0,E,E,1.0,1.0,9.83,9.83,0.23,0.23,11.99,1.0,101.0,60.0,9.83,0.23
340025,408,43,46.0,3317443427837,0,37.0,8.0,8.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.79,1.0,101.0,60.0,4.41,0.0
340025,408,44,46.0,8999887092735,0,37.0,4.0,4.0,E,E,1.0,1.0,9.83,9.83,0.23,0.23,11.99,1.0,101.0,60.0,9.83,0.23
340025,408,45,46.0,7042846726472,0,37.0,10.0,10.0,E,E,1.0,1.0,9.83,9.83,0.23,0.23,11.99,1.0,101.0,60.0,9.83,0.23
340025,408,46,46.0,3931615173545,0,37.0,7.0,7.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.49,1.0,101.0,60.0,4.41,0.0
340025,408,47,46.0,7865068687853,0,37.0,15.0,15.0,E,E,1.0,1.0,4.41,4.41,0.0,0.0,5.99,1.0,101.0,60.0,4.41,0.0
340025,408,48,46.0,7585095847485,0,37.0,8.0,8.0,E,E,1.0,1.0,15.16,15.16,2.05,2.05,15.99,1.0,101.0,60.0,15.16,2.05
340025,408,49,,428109650120,64,257.0,0.0,4.0, ,E,0.0,1.0,0.0,2.09,0.0,0.0,3.49,1.0,117.0,17.0,2.09,0.0
340040,409,1,3.0,8700488727476,0,37.0,16.0,16.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,2,3.0,7279765147075,0,37.0,8.0,8.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,3,3.0,2783395001876,0,37.0,8.0,8.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,4,3.0,9236042567710,0,37.0,8.0,8.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,5,8.0,1007528262809,0,37.0,16.0,16.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,6,8.0,2170367694803,0,37.0,24.0,24.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,7,8.0,9293368423457,0,37.0,40.0,40.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,8,8.0,4404625504506,0,37.0,24.0,24.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,9,13.0,3842808994153,0,37.0,8.0,8.0,C,C,4.0,4.0,96.0,20.08,75.92,0.0,5.99,1.0,101.0,12.0,20.08,0.0
340040,409,10,13.0,1201056179661,0,37.0,8.0,8.0,C,C,4.0,4.0,96.0,20.08,75.92,0.0,5.99,1.0,101.0,12.0,20.08,0.0
340040,409,11,13.0,1463022305984,0,37.0,16.0,16.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,12,13.0,3849992633928,0,37.0,16.0,16.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,13,13.0,3354465544215,0,37.0,16.0,16.0,E,E,1.0,1.0,72.0,13.45,58.55,0.0,13.99,1.0,101.0,12.0,13.45,0.0
340040,409,14,13.0,5551534648817,0,37.0,16.0,16.0,E,E,1.0,1.0,72.0,13.45,58.55,0.0,13.99,1.0,101.0,12.0,13.45,0.0
340040,409,15,13.0,3735644192719,0,37.0,8.0,8.0,E,E,1.0,1.0,72.0,13.45,58.55,0.0,13.99,1.0,101.0,12.0,13.45,0.0
340040,409,16,21.0,768167349747,0,37.0,4.0,4.0,C,C,4.0,4.0,144.0,25.0,119.0,0.0,9.99,1.0,101.0,1.0,25.0,0.0
340040,409,17,21.0,179900971816,0,37.0,4.0,4.0,C,C,4.0,4.0,144.0,25.0,119.0,0.0,9.99,1.0,101.0,1.0,25.0,0.0
340040,409,18,21.0,6904431670602,0,37.0,2.0,2.0,C,C,4.0,4.0,120.0,27.0,93.0,0.0,9.49,1.0,117.0,17.0,27.0,0.0
340040,409,19,21.0,6386519677591,0,37.0,3.0,3.0,C,C,4.0,4.0,120.0,19.52,100.48,0.0,6.49,1.0,117.0,17.0,19.52,0.0
340040,409,20,21.0,9638342601352,0,37.0,1.0,1.0,C,C,8.0,8.0,48.0,17.76,30.24,0.0,3.49,1.0,101.0,1.0,17.76,0.0
340040,409,21,21.0,1201056179661,0,37.0,4.0,4.0,C,C,4.0,4.0,96.0,20.08,75.92,0.0,5.99,1.0,101.0,12.0,20.08,0.0
340040,409,22,21.0,2718120453263,0,37.0,2.0,2.0,C,C,4.0,4.0,96.0,20.08,75.92,0.0,5.99,1.0,101.0,12.0,20.08,0.0
340040,409,23,21.0,7552756517934,0,37.0,8.0,8.0,C,C,4.0,4.0,96.0,20.08,75.92,0.0,5.99,1.0,101.0,12.0,20.08,0.0
340040,409,24,21.0,2914607641505,0,37.0,2.0,2.0,C,C,4.0,4.0,96.0,20.08,75.92,0.0,5.99,1.0,101.0,12.0,20.08,0.0
340040,409,25,21.0,8992116272721,0,37.0,2.0,2.0,C,C,4.0,4.0,96.0,19.08,76.92,0.0,4.99,1.0,101.0,12.0,19.08,0.0
340040,409,26,21.0,1728981226696,0,37.0,2.0,2.0,C,C,4.0,4.0,96.0,19.08,76.92,0.0,4.99,1.0,101.0,12.0,19.08,0.0
340040,409,27,21.0,5274906820848,0,37.0,8.0,8.0,C,C,3.0,3.0,96.0,18.27,77.73,0.0,8.99,1.0,101.0,12.0,18.27,0.0
340040,409,28,21.0,1200532003297,0,37.0,4.0,4.0,C,C,3.0,3.0,96.0,18.27,77.73,0.0,8.99,1.0,101.0,12.0,18.27,0.0
340040,409,29,21.0,4576100068243,0,37.0,4.0,4.0,C,C,3.0,3.0,96.0,18.27,77.73,0.0,8.99,1.0,101.0,12.0,18.27,0.0
340040,409,30,36.0,618377843275,0,37.0,3.0,3.0,C,C,4.0,4.0,144.0,25.0,119.0,0.0,9.99,1.0,101.0,1.0,25.0,0.0
340040,409,31,36.0,135247398412,0,37.0,4.0,4.0,C,C,4.0,4.0,144.0,25.0,119.0,0.0,9.99,1.0,101.0,1.0,25.0,0.0
340040,409,32,36.0,52148713323,0,37.0,4.0,4.0,C,C,4.0,4.0,144.0,25.0,119.0,0.0,9.99,1.0,101.0,1.0,25.0,0.0
340040,409,33,36.0,68277232358,0,37.0,2.0,2.0,C,C,3.0,3.0,120.0,9.0,111.0,0.0,4.0,1.0,101.0,1.0,9.0,0.0
340040,409,34,36.0,3485735952834,0,37.0,2.0,2.0,C,C,24.0,24.0,60.0,41.04,18.96,0.0,2.99,1.0,101.0,1.0,41.04,0.0
340040,409,35,36.0,9196575817462,0,37.0,1.0,1.0,C,C,24.0,24.0,60.0,41.04,18.96,0.0,2.99,1.0,101.0,1.0,41.04,0.0
340040,409,36,36.0,80404558072,0,37.0,2.0,2.0,C,C,6.0,6.0,60.0,41.04,18.96,0.0,9.49,1.0,101.0,1.0,41.04,0.0
340040,409,37,36.0,6721946473882,0,37.0,1.0,1.0,C,C,24.0,24.0,120.0,35.28,84.72,0.0,1.99,1.0,101.0,1.0,35.28,0.0
340040,409,38,36.0,2931189796655,0,37.0,1.0,1.0,C,C,12.0,12.0,60.0,24.6,35.4,0.0,2.99,1.0,101.0,1.0,24.6,0.0
340040,409,39,36.0,6290693988944,0,37.0,1.0,1.0,C,C,12.0,12.0,72.0,33.0,39.0,0.0,3.99,1.0,303.0,3.0,33.0,0.0
340040,409,40,36.0,3520005350705,0,37.0,2.0,2.0,C,C,12.0,12.0,72.0,33.0,39.0,0.0,3.99,1.0,303.0,3.0,33.0,0.0
340040,409,41,36.0,35963252509,0,37.0,1.0,1.0,C,C,24.0,24.0,60.0,41.04,18.96,0.0,2.99,1.0,101.0,1.0,41.04,0.0
340040,409,42,36.0,5344161921785,0,37.0,1.0,1.0,C,C,24.0,24.0,60.0,41.04,18.96,0.0,2.99,1.0,101.0,1.0,41.04,0.0
340040,409,43,36.0,9029399949298,0,37.0,1.0,1.0,C,C,24.0,24.0,60.0,41.04,18.96,0.0,2.99,1.0,101.0,1.0,41.04,0.0
340040,409,44,36.0,2099743844302,0,37.0,1.0,1.0,C,C,6.0,6.0,60.0,41.04,18.96,0.0,9.49,1.0,101.0,1.0,41.04,0.0
340040,409,45,36.0,1640164212956,0,37.0,1.0,1.0,C,C,2.0,2.0,60.0,41.04,18.96,0.0,26.99,1.0,101.0,1.0,41.04,0.0
340040,409,46,36.0,1662784201994,0,37.0,3.0,3.0,C,C,4.0,4.0,120.0,22.8,97.2,0.0,6.79,1.0,117.0,17.0,22.8,0.0
340040,409,47,36.0,9272494670408,0,37.0,4.0,4.0,C,C,4.0,4.0,120.0,22.8,97.2,0.0,6.79,1.0,117.0,17.0,22.8,0.0
340040,409,48,36.0,6979414079433,0,37.0,1.0,1.0,C,C,4.0,4.0,120.0,22.8,97.2,0.0,6.79,1.0,117.0,17.0,22.8,0.0
340040,409,49,36.0,3319585407878,0,37.0,3.0,3.0,C,C,4.0,4.0,120.0,22.8,97.2,0.0,6.79,1.0,117.0,17.0,22.8,0.0
340040,409,50,36.0,4178768461647,0,37.0,1.0,1.0,C,C,4.0,4.0,120.0,22.8,97.2,0.0,6.79,1.0,117.0,17.0,22.8,0.0
340040,409,51,36.0,6906328943904,256,37.0,2.0,2.0,C,C,12.0,12.0,72.0,15.4992,56.5,0.739,1.69,1.0,101.0,1.0,15.4992,0.739
340040,409,52,36.0,6596728010438,0,37.0,2.0,2.0,C,C,3.0,3.0,120.0,14.34,105.66,0.0,6.99,1.0,101.0,1.0,14.34,0.0
340040,409,53,36.0,4626061899818,0,37.0,1.0,1.0,C,C,3.0,3.0,120.0,14.34,105.66,0.0,6.99,1.0,101.0,1.0,14.34,0.0
340040,409,54,36.0,4257093410716,0,37.0,1.0,1.0,C,C,3.0,3.0,120.0,14.34,105.66,0.0,6.99,1.0,101.0,1.0,14.34,0.0
340040,409,55,36.0,4348325901064,0,37.0,2.0,2.0,C,C,3.0,3.0,120.0,14.34,105.66,0.0,6.99,1.0,101.0,1.0,14.34,0.0
340040,409,56,36.0,93831338240,0,37.0,1.0,1.0,C,C,12.0,12.0,96.0,41.4,54.6,0.0,4.99,1.0,303.0,3.0,41.4,0.0
340040,409,57,36.0,34553560109,0,37.0,2.0,2.0,C,C,12.0,12.0,96.0,41.4,54.6,0.0,4.99,1.0,303.0,3.0,41.4,0.0
340040,409,58,36.0,7874355218705,0,37.0,4.0,4.0,C,C,2.0,2.0,60.0,41.04,18.96,0.0,26.99,1.0,101.0,1.0,41.04,0.0
340040,409,59,66.0,3246463011406,0,37.0,4.0,4.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,60,66.0,1564688348126,0,37.0,2.0,2.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,61,66.0,4317602842252,0,37.0,1.0,1.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,62,66.0,2625617923742,0,37.0,2.0,2.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,63,66.0,2854071479187,0,37.0,2.0,2.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,64,66.0,3052933730013,0,37.0,2.0,2.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,65,66.0,5637437631289,0,37.0,2.0,2.0,C,C,4.0,4.0,96.0,15.52,80.48,0.0,4.99,1.0,101.0,12.0,15.52,0.0
340040,409,66,66.0,7136348912600,0,37.0,1.0,1.0,C,C,4.0,4.0,96.0,23.08,72.92,0.0,6.99,1.0,101.0,12.0,23.08,0.0
340040,409,67,66.0,2564182347100,256,37.0,2.0,2.0,C,C,4.0,4.0,96.0,14.72,81.27,0.0,4.99,1.0,101.0,12.0,14.72,0.0
340040,409,68,66.0,3156473663057,256,37.0,5.0,5.0,C,C,4.0,4.0,96.0,14.72,81.27,0.0,4.99,1.0,101.0,12.0,14.72,0.0
340040,409,69,66.0,9349519381841,0,37.0,2.0,2.0,C,C,3.0,3.0,90.0,18.54,71.46,0.0,6.99,1.0,101.0,12.0,18.54,0.0
340040,409,70,66.0,1346791524976,0,37.0,1.0,1.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,71,66.0,8043082706941,0,37.0,3.0,3.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,72,66.0,5648970367611,0,37.0,4.0,4.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,73,66.0,2155524143554,0,37.0,2.0,2.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,74,66.0,4296178390828,0,37.0,1.0,1.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,75,66.0,5808602519266,0,37.0,3.0,3.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,76,66.0,8430508327723,0,37.0,4.0,4.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,77,66.0,5586782626110,0,37.0,3.0,3.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,78,66.0,3887648530732,0,37.0,1.0,1.0,C,C,15.0,15.0,75.0,15.9,59.1,0.0,4.0,3.0,101.0,1.0,15.9,0.0
340040,409,79,87.0,7348195746287,0,37.0,1.0,1.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,80,87.0,7885462980365,0,37.0,1.0,1.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,81,87.0,5570958586511,0,37.0,1.0,1.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,82,87.0,7610188482418,0,37.0,1.0,1.0,C,C,24.0,24.0,96.0,37.1993,58.8,0.0,2.19,1.0,101.0,12.0,37.1993,0.0
340040,409,83,87.0,24119922544,0,37.0,1.0,1.0,E,E,1.0,1.0,60.0,21.3,38.7,0.0,24.99,1.0,117.0,17.0,21.3,0.0
340040,409,84,87.0,7279765147075,0,37.0,2.0,2.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,85,87.0,2783395001876,0,37.0,2.0,2.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,86,87.0,9236042567710,0,37.0,2.0,2.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,87,87.0,3155445258485,0,37.0,3.0,3.0,C,C,12.0,12.0,30.0,20.52,9.48,0.0,2.99,1.0,101.0,1.0,20.52,0.0
340040,409,88,87.0,7626366365828,0,37.0,2.0,2.0,C,C,12.0,12.0,60.0,20.4,39.6,0.0,2.49,1.0,101.0,1.0,20.4,0.0
340040,409,89,87.0,9498792571900,0,37.0,1.0,1.0,C,C,12.0,12.0,60.0,20.4,39.6,0.0,2.49,1.0,101.0,1.0,20.4,0.0
340040,409,90,87.0,50648589681,0,37.0,2.0,2.0,C,C,12.0,12.0,60.0,16.2,43.8,0.0,1.5,1.0,117.0,17.0,16.2,0.0
340040,409,91,87.0,3989273708464,0,37.0,1.0,1.0,C,C,12.0,12.0,60.0,16.2,43.8,0.0,3.0,2.0,117.0,17.0,16.2,0.0
340040,409,92,87.0,7264695497433,0,37.0,1.0,1.0,C,C,12.0,12.0,60.0,16.2,43.8,0.0,3.0,2.0,117.0,17.0,16.2,0.0
340040,409,93,87.0,9106462965190,0,37.0,3.0,3.0,C,C,12.0,12.0,60.0,16.2,43.8,0.0,3.0,2.0,117.0,17.0,16.2,0.0
340040,409,94,87.0,5431306732702,0,37.0,4.0,4.0,C,C,8.0,8.0,40.0,20.24,19.76,0.0,3.49,1.0,101.0,12.0,20.24,0.0
340040,409,95,87.0,4308173391443,0,37.0,4.0,4.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
340040,409,96,87.0,32430290405,0,37.0,4.0,4.0,C,C,2.0,2.0,72.0,15.34,56.66,0.0,8.99,1.0,101.0,12.0,15.34,0.0
