store_id,invoice_id,supplier_number,invoice_number,return_invoice,status,method,cod,user_id,external_po_number,major_dept_number,invoice_date,delivery_timestamp,check_in_timestamp,final_timestamp,flags,base_total_qty,base_total_net,final_total_qty,final_misc_charge,final_misc_allowance,final_total_net,final_total_retail,num_line_items,i_audit
410069,394,3629745,176545045697599       ,True,2,2,False,16216     ,NULL                  ,,2023-04-03,2023-04-03 14:52:37-04:00,2023-04-03 23:06:14-04:00,2023-04-03 10:15:19-04:00,12288,15.0,600.0,15.0,0.0,0.0,57.12,79.35,2,False
340043,401,9179773,989512557639090       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 17:45:36-04:00,2023-03-19 11:30:53-04:00,2023-03-19 01:11:54-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1368.79,23,False
340017,402,9179773,687722700007809       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 01:35:52-04:00,2023-03-19 07:25:26-04:00,2023-03-19 08:31:59-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,274.72,16,False
340009,406,3629745,774287251185185       ,True,2,5,False,40728     ,NULL                  ,,2023-03-24,2023-03-24 07:53:55-04:00,2023-03-24 06:59:01-04:00,2023-03-24 06:04:16-04:00,12288,48.0,157.69,81.0,0.0,0.0,313.32,393.35,27,False
340002,408,9068305,937923669609001       ,False,2,6,False,35759     ,NULL                  ,,2023-04-03,2023-04-03 12:10:13-04:00,2023-04-03 14:02:31-04:00,2023-04-03 14:45:16-04:00,12296,791.0,3188.73,795.0,0.0,0.0,3185.89,4114.35,49,False
340040,409,3553315,568032491533125       ,False,2,6,False,86794     ,NULL                  ,,2023-04-03,2023-04-03 17:49:15-04:00,2023-04-03 05:31:31-04:00,2023-04-03 07:27:00-04:00,12296,751.0,13276.07,658.0,0.0,0.0,11847.89,14459.43,115,False
410057,410,5963353,252045940101924       ,False,2,6,False,22171     ,NULL                  ,,2023-04-03,2023-04-03 18:59:58-04:00,2023-04-03 03:30:24-04:00,2023-04-03 15:46:08-04:00,12296,577.0,8840.23,494.0,0.0,0.0,7566.33,7718.18,147,False
340045,411,5963353,693296017201681       ,True,2,6,False,28257     ,NULL                  ,,2023-04-03,2023-04-03 21:41:14-04:00,2023-04-03 22:18:43-04:00,2023-04-03 05:16:07-04:00,12296,55.0,-575.91,53.0,0.0,0.0,545.03,467.72,16,False
340030,413,5963353,460773790117419       ,False,2,6,False,37928     ,NULL                  ,,2023-04-03,2023-04-03 13:53:44-04:00,2023-04-03 22:40:36-04:00,2023-04-03 04:59:27-04:00,12296,577.0,8840.23,541.0,0.0,0.0,8347.8,10299.53,147,False
340020,414,5963353,695577535101220       ,True,2,6,False,11646     ,NULL                  ,,2023-04-03,2023-04-03 09:06:07-04:00,2023-04-03 02:00:09-04:00,2023-04-03 21:20:35-04:00,12296,55.0,-575.91,53.0,0.0,0.0,545.03,620.12,16,False
340046,415,3553315,444484705835739       ,False,2,6,False,93951     ,NULL                  ,,2023-04-03,2023-04-03 19:59:38-04:00,2023-04-03 16:49:35-04:00,2023-04-03 10:40:13-04:00,12296,751.0,13276.07,751.0,0.0,0.0,13274.51,16809.57,115,False
340007,421,3081290,518990464740070       ,False,2,5,True,36635     ,NULL                  ,,2023-03-23,2023-03-23 16:11:37-04:00,2023-03-23 18:11:11-04:00,2023-03-23 06:34:38-04:00,12288,4.0,127.8,4.0,0.0,0.0,127.8,191.52,2,False
410081,422,9506060,869623875859980       ,False,2,5,True,98677     ,NULL                  ,,2023-03-23,2023-03-23 20:48:55-04:00,2023-03-23 12:56:07-04:00,2023-03-23 17:54:11-04:00,12288,10.0,160.0,3.0,0.0,0.0,48.0,71.64,1,False
340005,424,5963353,761901746530609       ,False,2,6,False,82028     ,NULL                  ,,2023-04-03,2023-04-03 05:18:31-04:00,2023-04-03 03:16:52-04:00,2023-04-03 15:55:26-04:00,12296,577.0,8840.23,757.0,0.0,0.0,11873.23,12316.54,147,False
340024,425,4977635,799257837074446       ,False,2,5,True,74650     ,NULL                  ,,2023-03-23,2023-03-23 09:01:34-04:00,2023-03-23 14:18:56-04:00,2023-03-24 00:14:52-04:00,12288,42.0,2497.11,241.0,0.0,0.0,2497.11,3582.88,30,False
410060,426,3629745,162529798320757       ,False,2,5,False,79196     ,NULL                  ,,2023-03-19,2023-03-19 21:18:56-04:00,2023-03-19 01:28:32-04:00,2023-03-19 23:11:20-04:00,12288,68.0,2346.76,68.0,0.0,0.0,2346.76,3158.58,38,False
340027,427,9179773,165724691507169       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 07:31:20-04:00,2023-03-19 23:03:59-04:00,2023-03-19 18:20:54-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1368.79,23,False
410075,428,9179773,260144294746695       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 16:11:10-04:00,2023-03-19 20:10:19-04:00,2023-03-19 12:42:47-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,274.72,16,False
340031,429,3629745,385151848693998       ,False,2,2,False,56802     ,NULL                  ,,2023-04-04,2023-04-04 06:45:12-04:00,2023-04-04 20:05:00-04:00,2023-04-04 20:21:42-04:00,12288,15.0,527.0,15.0,0.0,0.0,586.44,844.2,2,False
340047,430,3629745,940573953839056       ,True,2,2,False,56248     ,NULL                  ,,2023-04-04,2023-04-04 22:51:00-04:00,2023-04-04 18:10:40-04:00,2023-04-04 14:06:17-04:00,12288,15.0,500.0,15.0,0.0,0.0,60.75,82.35,1,False
340018,431,8496946,172194654819831       ,False,2,5,False,89858     ,NULL                  ,,2023-04-02,2023-04-02 02:54:49-04:00,2023-04-02 12:01:26-04:00,2023-04-02 02:14:52-04:00,12292,357.0,1829.31,357.0,0.0,0.0,1846.9,3682.18,126,False
340039,432,9068305,265916978276767       ,False,2,6,False,76438     ,NULL                  ,,2023-04-04,2023-04-04 16:46:35-04:00,2023-04-04 18:02:57-04:00,2023-04-04 06:14:58-04:00,12296,791.0,3188.73,791.0,0.0,0.0,3177.53,4100.39,48,False
340044,433,5963353,400037328665598       ,True,2,6,False,73295     ,NULL                  ,,2023-04-04,2023-04-04 07:01:04-04:00,2023-04-04 05:26:16-04:00,2023-04-04 02:19:12-04:00,12296,6.0,-80.83,6.0,0.0,0.0,80.83,66.39,3,False
340013,435,8537770,344154058753204       ,False,2,1,False,41536     ,NULL                  ,1040.0,2023-04-04,2023-04-04 02:39:58-04:00,2023-04-04 21:08:35-04:00,2023-04-04 09:17:40-04:00,16384,0.0,0.0,246.0,0.0,0.0,268.46,0.0,0,False
340026,436,7575748,133223274438085       ,False,2,2,False,19669     ,NULL                  ,,2023-04-04,2023-04-04 02:37:34-04:00,2023-04-04 12:08:00-04:00,2023-04-04 02:06:40-04:00,12288,16.0,701.4,16.0,0.0,0.0,695.55,1074.12,13,False
410090,439,3629745,853132892473417       ,False,2,2,False,27092     ,NULL                  ,,2023-04-03,2023-04-04 00:05:45-04:00,2023-04-03 07:43:03-04:00,2023-04-03 07:44:03-04:00,12288,15000.0,500000.0,6000.0,0.0,0.0,122310.0,178110.0,2,False
410061,440,3629745,199865235077540       ,True,2,2,False,95515     ,NULL                  ,,2023-04-03,2023-04-03 18:31:51-04:00,2023-04-03 11:37:30-04:00,2023-04-03 22:54:35-04:00,12288,15000.0,100001.0,9999.0,0.0,0.0,40495.95,54894.51,1,False
410086,442,9977650,633384056580155       ,False,2,2,True,58723     ,NULL                  ,,2023-04-03,2023-04-03 13:09:18-04:00,2023-04-03 10:02:03-04:00,2023-04-03 23:07:51-04:00,12288,1.0,12.0,1.0,0.0,0.0,31.98,39.96,1,False
410097,443,3629745,975981471525399       ,False,2,2,False,90345     ,NULL                  ,,2023-04-02,2023-04-02 05:45:13-04:00,2023-04-02 06:46:36-04:00,2023-04-02 19:21:25-04:00,12288,24.0,600.0,24.0,0.0,0.0,1023.84,1437.12,2,False
410054,444,3629745,571516949123146       ,True,2,2,False,46479     ,NULL                  ,,2023-04-02,2023-04-02 17:09:39-04:00,2023-04-02 04:59:57-04:00,2023-04-02 12:28:08-04:00,12288,12.0,100.0,12.0,0.0,0.0,36.72,53.88,1,False
340041,445,3629745,694781578257593       ,False,2,2,False,31192     ,NULL                  ,,2023-04-07,2023-04-07 04:24:42-04:00,2023-04-07 21:39:53-04:00,2023-04-07 20:07:05-04:00,12288,4.0,193.04,4.0,0.0,0.0,164.64,222.8,2,False
410095,447,4977635,502108300010927       ,False,2,2,True,69884     ,NULL                  ,,2023-04-07,2023-04-07 11:50:59-04:00,2023-04-07 17:46:09-04:00,2023-04-07 06:42:55-04:00,12288,2.0,85.0,1.0,0.0,0.0,11.83,16.99,1,False
340001,448,9179773,517311731808759       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 04:11:52-05:00,2023-03-03 03:15:13-05:00,2023-03-03 10:42:44-05:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,24.0,2,False
410068,449,9179773,509772846476014       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 00:51:50-05:00,2023-03-03 01:36:43-05:00,2023-03-03 23:20:22-05:00,12289,158.0,718.12,158.0,0.0,0.0,723.57,1033.51,40,False
340008,450,3629745,641025640289866       ,False,2,2,False,28883     ,NULL                  ,,2023-04-10,2023-04-10 10:01:10-04:00,2023-04-10 10:07:08-04:00,2023-04-10 08:52:29-04:00,12288,15.0,527.0,15.0,0.0,0.0,550.8,808.2,1,False
340037,451,3629745,541745247458589       ,False,2,2,False,82497     ,NULL                  ,,2023-04-11,2023-04-11 19:49:12-04:00,2023-04-11 05:43:13-04:00,2023-04-11 02:10:12-04:00,12288,15.0,500.0,15.0,0.0,0.0,550.8,808.2,2,False
340004,453,7214282,610349866065604       ,True,2,5,False,62017     ,NULL                  ,,2023-03-31,2023-03-31 14:24:29-04:00,2023-03-31 16:45:28-04:00,2023-03-31 19:39:28-04:00,12288,0.0,0.0,2.0,0.0,0.0,16.4,19.98,1,False
340036,458,2583056,813409394423358       ,False,2,5,False,74388     ,NULL                  ,,2023-04-10,2023-04-10 04:27:44-04:00,2023-04-10 06:22:39-04:00,2023-04-10 10:55:43-04:00,12288,2.0,60.0,3.0,0.0,0.0,89.28,143.7,2,False
410059,461,2583056,461956107402811       ,False,2,5,False,11369     ,NULL                  ,,2023-04-10,2023-04-10 05:02:15-04:00,2023-04-10 03:42:08-04:00,2023-04-10 04:05:38-04:00,12288,5.0,143.16,12.0,0.0,0.0,367.02,755.1,4,False
410056,462,2583056,703526269587833       ,False,2,5,False,48688     ,NULL                  ,,2023-04-10,2023-04-10 13:28:56-04:00,2023-04-10 08:43:22-04:00,2023-04-10 06:25:38-04:00,12288,1.0,120.0,1.0,0.0,0.0,120.0,1.0,1,False
340006,463,4977635,544403759833220       ,False,2,2,True,59494     ,NULL                  ,,2023-04-13,2023-04-13 09:19:09-04:00,2023-04-13 14:54:52-04:00,2023-04-13 23:55:00-04:00,12288,1.0,25.0,4.0,0.0,0.0,45.31,67.96,1,False
410066,464,3629745,202006158486382       ,False,2,2,False,45053     ,NULL                  ,,2023-04-14,2023-04-15 00:48:14-04:00,2023-04-14 21:25:22-04:00,2023-04-14 19:10:28-04:00,12288,15.0,600.0,15.0,0.0,0.0,693.36,952.2,2,False
340038,465,5963353,647820561384385       ,False,2,6,False,70364     ,NULL                  ,,2023-04-14,2023-04-14 13:30:49-04:00,2023-04-14 04:49:54-04:00,2023-04-14 09:13:28-04:00,12296,488.0,7503.2,487.0,0.0,0.0,7457.57,6599.29,96,False
410098,466,9068305,592504513982458       ,False,2,6,False,87104     ,NULL                  ,,2023-04-14,2023-04-14 21:39:52-04:00,2023-04-14 11:36:28-04:00,2023-04-14 15:32:10-04:00,12296,572.0,1842.98,572.0,0.0,0.0,1842.78,2131.48,41,False
340023,468,9068305,567480498523769       ,False,2,6,False,93648     ,NULL                  ,,2023-04-14,2023-04-14 08:56:33-04:00,2023-04-14 04:09:59-04:00,2023-04-14 19:51:55-04:00,12296,838.0,2162.26,838.0,0.0,0.0,2156.26,2497.42,50,False
410063,470,9179773,486894722682822       ,False,2,5,False,,NULL                  ,,2023-02-09,2023-02-09 16:24:39-05:00,2023-02-09 01:18:46-05:00,2023-02-09 15:45:35-05:00,12289,23.0,101.95,23.0,0.0,0.0,102.98,167.87,10,False
340035,471,9179773,985096529984089       ,False,2,5,False,,NULL                  ,,2023-02-09,2023-02-09 23:05:50-05:00,2023-02-09 06:02:59-05:00,2023-02-09 15:39:46-05:00,12289,131.0,482.29,131.0,0.0,0.0,486.26,711.52,47,False
410099,474,4977635,446770712122861       ,False,2,2,True,46236     ,NULL                  ,,2023-04-17,2023-04-17 20:03:57-04:00,2023-04-17 20:19:38-04:00,2023-04-17 21:31:54-04:00,12288,12.0,120.0,12.0,0.0,0.0,111.99,167.88,1,False
410080,475,4977635,641580700322589       ,False,2,2,True,28542     ,NULL                  ,,2023-04-17,2023-04-17 07:55:08-04:00,2023-04-17 03:14:45-04:00,2023-04-17 09:42:56-04:00,12288,15.0,100.0,15.0,0.0,0.0,139.99,209.85,1,False
410096,477,4977635,390765798590565       ,False,2,2,True,98977     ,NULL                  ,,2023-04-17,2023-04-17 01:25:11-04:00,2023-04-17 20:34:26-04:00,2023-04-17 03:13:45-04:00,12288,11.0,111.0,11.0,0.0,0.0,122.79,153.89,1,False
410092,479,4977635,845212697379505       ,False,2,2,True,91520     ,NULL                  ,143.0,2023-04-18,2023-04-18 08:16:15-04:00,2023-04-18 18:07:04-04:00,2023-04-18 09:25:16-04:00,28672,12.0,111.0,12.0,0.0,0.0,111.99,167.88,1,False
340049,480,4977635,522700210668259       ,True,2,2,True,27960     ,NULL                  ,143.0,2023-04-18,2023-04-18 06:29:30-04:00,2023-04-19 00:52:51-04:00,2023-04-18 10:38:43-04:00,28672,12.0,111.99,12.0,0.0,0.0,111.99,167.88,1,False
340025,481,4977635,784274439575728       ,False,2,2,True,49909     ,NULL                  ,143.0,2023-04-18,2023-04-19 00:15:50-04:00,2023-04-18 05:06:39-04:00,2023-04-18 23:44:35-04:00,28672,15.0,112.0,15.0,0.0,0.0,139.99,209.85,1,False
410053,482,4977635,684985622896901       ,False,2,2,True,56774     ,NULL                  ,143.0,2023-04-18,2023-04-18 17:50:17-04:00,2023-04-18 10:28:35-04:00,2023-04-18 14:34:23-04:00,28672,11.0,111.0,11.0,0.0,0.0,122.79,153.89,1,False
340016,486,9506060,129582120677878       ,False,2,5,True,78349     ,NULL                  ,,2023-04-13,2023-04-13 09:15:41-04:00,2023-04-13 19:30:19-04:00,2023-04-13 08:01:41-04:00,12288,36.0,720.28,69.0,0.0,0.0,1251.99,1767.12,25,False
410052,487,4076834,217335453032672       ,False,2,5,False,76037     ,NULL                  ,,2023-04-02,2023-04-02 09:36:31-04:00,2023-04-02 22:58:09-04:00,2023-04-02 11:46:59-04:00,12288,1.0,5.88,10.0,0.0,0.0,58.8,109.5,1,False
340050,496,4076834,111272494638903       ,False,2,5,False,78673     ,NULL                  ,,2023-04-13,2023-04-13 21:40:30-04:00,2023-04-13 20:35:07-04:00,2023-04-13 03:20:34-04:00,12288,1.0,12.54,6.0,0.0,0.0,75.24,107.64,1,False
410087,500,4977635,190831048456324       ,False,2,2,True,76013     ,NULL                  ,143.0,2023-04-18,2023-04-18 19:49:49-04:00,2023-04-18 17:20:25-04:00,2023-04-18 15:46:34-04:00,28672,5.0,150.0,6.0,0.0,0.0,189.25,257.61,6,False
410085,503,3629745,177908196370611       ,True,2,2,False,37390     ,NULL                  ,,2023-04-24,2023-04-24 08:16:31-04:00,2023-04-24 20:00:03-04:00,2023-04-24 04:31:11-04:00,12288,1.0,51.24,1.0,0.0,0.0,3.06,4.49,1,False
410088,504,3629745,109546172005961       ,False,2,2,False,38560     ,NULL                  ,,2023-04-24,2023-04-24 12:52:32-04:00,2023-04-24 12:00:59-04:00,2023-04-24 19:47:15-04:00,12288,15.0,300.0,15.0,0.0,0.0,729.0,988.2,1,False
340028,505,3629745,729300080336487       ,False,2,2,False,23098     ,NULL                  ,,2023-04-24,2023-04-24 15:12:58-04:00,2023-04-24 11:40:12-04:00,2023-04-24 16:34:29-04:00,12288,1.0,38.99,1.0,0.0,0.0,36.83,53.88,1,False
410055,508,8537770,906737301374111       ,False,2,1,False,66734     ,NULL                  ,606.0,2023-04-24,2023-04-24 13:00:26-04:00,2023-04-24 01:03:48-04:00,2023-04-24 07:36:14-04:00,16384,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0,False
410100,509,3629745,731487543667654       ,False,2,2,False,92048     ,NULL                  ,,2023-04-23,2023-04-23 22:58:07-04:00,2023-04-23 22:40:16-04:00,2023-04-23 21:11:37-04:00,12288,24.0,600.0,24.0,0.0,0.0,933.12,1293.12,2,False
410072,510,9179773,594770002551509       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 07:22:23-04:00,2023-04-24 22:42:54-04:00,2023-04-24 09:52:26-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410067,511,9179773,386998827781808       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 08:24:46-04:00,2023-04-24 22:48:40-04:00,2023-04-24 23:06:43-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340048,512,9179773,795573024639118       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 17:04:47-04:00,2023-04-24 08:08:47-04:00,2023-04-24 15:19:37-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410062,513,9179773,431039341710051       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 15:50:33-04:00,2023-04-24 12:50:40-04:00,2023-04-24 16:39:50-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340014,514,9179773,850385124546314       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 11:23:16-04:00,2023-04-24 08:25:51-04:00,2023-04-24 20:42:17-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
340033,515,9179773,159081165855860       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-25 00:40:20-04:00,2023-04-24 18:47:12-04:00,2023-04-24 05:41:51-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340021,516,9179773,762476554114559       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 08:21:16-04:00,2023-04-24 07:43:20-04:00,2023-04-24 23:29:34-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410065,517,9179773,784735526812752       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 01:07:19-04:00,2023-04-24 16:23:02-04:00,2023-04-24 06:49:09-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340011,518,9179773,482875398733674       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 21:26:28-04:00,2023-04-24 19:39:45-04:00,2023-04-24 07:10:09-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410093,519,9179773,687179750057363       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-25 00:51:12-04:00,2023-04-24 18:07:35-04:00,2023-04-24 06:48:54-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
410074,520,9179773,767360079701347       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 20:21:06-04:00,2023-04-24 21:19:41-04:00,2023-04-24 03:57:31-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410077,521,9179773,643527248050737       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-25 00:22:34-04:00,2023-04-24 11:12:45-04:00,2023-04-24 03:45:56-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340032,522,9179773,547467358673920       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 03:25:38-04:00,2023-04-24 03:04:38-04:00,2023-04-24 12:38:30-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410083,523,9179773,368462126424129       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 04:01:37-04:00,2023-04-24 08:31:53-04:00,2023-04-24 23:58:43-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
410089,524,9179773,354219434766565       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 11:51:37-05:00,2023-03-03 18:06:23-05:00,2023-03-03 16:40:11-05:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,21.96,2,False
340029,525,9179773,119794798528734       ,False,2,5,False,,NULL                  ,,2023-03-03,2023-03-03 12:47:11-05:00,2023-03-03 21:14:22-05:00,2023-03-03 06:25:37-05:00,12289,158.0,718.12,158.0,0.0,0.0,723.57,1021.61,40,False
410078,526,9179773,127154643935091       ,False,2,5,False,,NULL                  ,,2023-04-22,2023-04-22 14:22:47-04:00,2023-04-22 22:24:25-04:00,2023-04-22 05:03:02-04:00,12289,4.0,14.69,4.0,0.0,0.0,14.84,21.96,2,False
410082,527,9179773,987996233876561       ,False,2,5,False,,NULL                  ,,2023-04-22,2023-04-22 11:50:28-04:00,2023-04-22 19:44:16-04:00,2023-04-22 22:23:21-04:00,12289,158.0,718.12,158.0,0.0,0.0,723.57,1021.61,40,False
410094,528,3629745,922975648073355       ,False,2,2,False,20210     ,NULL                  ,,2023-04-22,2023-04-22 05:18:01-04:00,2023-04-22 18:38:54-04:00,2023-04-22 01:08:00-04:00,12288,12.0,100.0,12.0,0.0,0.0,583.2,574.56,1,False
410091,529,9179773,315583690481903       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 14:24:01-04:00,2023-03-19 03:03:23-04:00,2023-03-19 16:02:59-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410073,530,9179773,272392310630007       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 03:03:23-04:00,2023-03-19 19:58:26-04:00,2023-03-19 15:56:48-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410071,531,9179773,942375409604587       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 21:33:21-04:00,2023-03-19 01:12:18-04:00,2023-03-19 04:32:50-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
410051,532,9179773,195723700498010       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 17:18:48-04:00,2023-03-19 05:15:36-04:00,2023-03-19 18:36:38-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
410079,533,9179773,817914200551637       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 11:52:45-04:00,2023-03-19 19:11:32-04:00,2023-03-19 12:42:33-04:00,12289,92.0,951.36,92.0,0.0,0.0,960.97,1330.35,23,False
340012,534,9179773,622044349286008       ,False,2,5,False,,NULL                  ,,2023-03-19,2023-03-19 11:24:15-04:00,2023-03-19 09:06:28-04:00,2023-03-19 19:46:58-04:00,12289,78.0,171.95,78.0,0.0,0.0,173.69,265.72,16,False
340022,535,3629745,599018591366394       ,False,2,2,False,60366     ,NULL                  ,,2023-04-22,2023-04-22 16:12:48-04:00,2023-04-22 14:32:38-04:00,2023-04-22 04:47:51-04:00,12288,1.0,33.56,12.0,0.0,0.0,466.56,502.56,1,False
410058,536,3629745,410288811479561       ,False,2,2,False,46389     ,NULL                  ,,2023-04-22,2023-04-22 13:03:32-04:00,2023-04-22 10:20:53-04:00,2023-04-22 09:35:20-04:00,12288,1.0,33.56,12.0,0.0,0.0,466.56,502.56,1,False
340003,537,3629745,124631076683551       ,False,2,2,False,90027     ,NULL                  ,,2023-04-22,2023-04-22 02:01:51-04:00,2023-04-22 05:47:24-04:00,2023-04-22 19:18:12-04:00,12288,1.0,33.56,12.0,0.0,0.0,466.56,502.56,1,False
340042,538,3629745,777225551932541       ,False,2,2,False,49362     ,NULL                  ,,2023-04-27,2023-04-27 07:01:03-04:00,2023-04-27 13:29:48-04:00,2023-04-27 07:18:39-04:00,12288,15.0,500.0,15.0,0.0,0.0,583.2,628.2,1,False
410064,539,3629745,600148185805430       ,True,2,2,False,38001     ,NULL                  ,,2023-04-27,2023-04-27 20:21:25-04:00,2023-04-27 09:56:27-04:00,2023-04-27 06:00:17-04:00,12288,15.0,583.2,15.0,0.0,0.0,48.6,52.35,1,False
340034,549,4977635,193383539316144       ,False,2,5,True,82268     ,NULL                  ,,2023-04-18,2023-04-18 04:10:32-04:00,2023-04-18 17:18:08-04:00,2023-04-18 22:06:23-04:00,12288,96.0,943.6,96.0,0.0,0.0,1183.6,1547.04,8,False
410070,552,4977635,458510343168722       ,True,2,5,True,38869     ,NULL                  ,,2023-04-18,2023-04-18 17:08:30-04:00,2023-04-18 05:47:57-04:00,2023-04-18 18:41:09-04:00,12288,96.0,943.6,96.0,0.0,0.0,1919.6,1547.04,8,False
340019,553,9179773,789887364901015       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 23:16:34-04:00,2023-04-24 15:11:59-04:00,2023-04-24 15:33:55-04:00,12289,63.0,389.62,63.0,0.0,0.0,393.56,561.28,19,False
410084,554,9179773,109397438208527       ,False,2,5,False,,NULL                  ,,2023-04-24,2023-04-24 04:47:23-04:00,2023-04-24 10:51:44-04:00,2023-04-24 13:54:38-04:00,12289,168.0,586.69,168.0,0.0,0.0,592.62,827.02,29,False
340015,573,3629745,917979451037890       ,False,2,2,False,70503     ,NULL                  ,,2023-04-28,2023-04-28 16:17:45-04:00,2023-04-28 04:49:26-04:00,2023-04-28 14:30:11-04:00,12288,24.0,600.0,24.0,0.0,0.0,933.12,1005.12,2,False
340010,576,3629745,858883911815810       ,True,2,2,False,64766     ,NULL                  ,,2023-04-28,2023-04-28 15:57:59-04:00,2023-04-28 03:36:52-04:00,2023-04-28 20:04:38-04:00,12288,24.0,300.0,24.0,0.0,0.0,77.76,83.76,2,False
410092,579,3553315,527036065777332       ,False,2,6,False,91520     ,NULL                  ,,2023-03-01,2023-03-01 01:03:14-05:00,2023-03-01 09:16:08-05:00,2023-03-01 17:48:23-05:00,12296,751.0,13276.07,751.0,0.0,0.0,13274.51,12839.61,115,False
410069,580,3553315,445216667932151       ,False,2,6,False,16216     ,NULL                  ,,2023-03-01,2023-03-01 17:42:54-05:00,2023-03-01 18:19:50-05:00,2023-03-01 21:26:33-05:00,12296,751.0,13276.07,553.0,0.0,0.0,9790.11,10092.05,115,False
340043,587,3553315,142330845244332       ,True,3,6,False,93682     ,NULL                  ,,2023-03-01,2023-03-01 14:31:50-05:00,2023-03-01 12:23:24-05:00,2023-03-01 20:54:27-05:00,12296,751.0,13275.99,751.0,0.0,0.0,56540.0,12839.61,115,False
340017,588,3553315,941097862647748       ,True,2,6,False,42958     ,NULL                  ,,2023-03-01,2023-03-01 11:59:42-05:00,2023-03-01 17:53:30-05:00,2023-03-01 02:02:35-05:00,12296,751.0,13276.07,751.0,0.0,0.0,24276.42,12839.61,115,False
340009,599,4977635,538104935038757       ,False,2,5,True,40728     ,NULL                  ,,2023-04-18,2023-04-18 03:33:05-04:00,2023-04-18 10:32:50-04:00,2023-04-18 18:05:21-04:00,12288,96.0,943.6,96.0,0.0,0.0,943.6,1547.04,8,False
340002,605,4977635,166117254496644       ,False,2,5,True,35759     ,NULL                  ,,2023-04-18,2023-04-18 23:25:09-04:00,2023-04-18 06:16:37-04:00,2023-04-18 16:45:51-04:00,12288,96.0,2079.6,96.0,0.0,0.0,1919.6,1547.04,8,False
